,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-21,3978987,778653589,200.0,207.0,185.5,202.0,0.0,2925
1,2023-03-22,2450368,480968873,201.0,201.5,190.0,196.0,-6.0,2502
2,2023-03-23,3081965,624043044,192.0,215.0,188.5,213.0,17.0,2713
3,2023-03-24,2018343,411457590,206.0,211.5,196.5,200.0,-13.0,2294
4,2023-03-27,1020686,200644696,198.5,203.5,192.0,201.5,1.5,1261
5,2023-03-28,1747627,327790867,200.0,201.0,181.5,186.5,-15.0,2035
6,2023-03-29,1374562,244108811,186.5,187.0,172.0,176.0,-10.5,1651
7,2023-03-30,1083365,198968357,174.0,188.0,174.0,187.0,11.0,1352
8,2023-03-31,760428,139731657,184.5,187.0,181.0,184.5,-2.5,860
9,2023-04-06,447019,82901719,185.0,188.0,183.0,184.0,-0.5,526
10,2023-04-07,747478,134235606,184.0,185.0,177.0,178.0,-6.0,890
11,2023-04-10,1501172,282499988,179.0,195.5,178.5,192.0,14.0,1537
12,2023-04-11,1061839,202677569,188.0,196.5,186.5,189.5,-2.5,1075
13,2023-04-12,1608988,317206503,190.0,204.5,188.5,198.5,9.0,1663
14,2023-04-13,802579,157829501,195.0,201.5,193.0,193.0,-5.5,953
15,2023-04-14,511227,98052613,195.5,195.5,189.0,189.5,-3.5,568
16,2023-04-17,1004682,196995876,189.5,200.0,189.0,200.0,10.5,1059
17,2023-04-18,2235174,473940085,200.0,220.0,197.0,220.0,20.0,1635
18,2023-04-19,2863387,661328149,228.0,242.0,220.0,237.0,17.0,2853
19,2023-04-20,2140082,471652586,227.0,228.5,213.5,215.5,-21.5,2277
20,2023-04-21,1315866,277599716,218.0,222.5,200.5,207.0,-8.5,1542
21,2023-04-24,592082,119341482,201.0,205.5,194.5,203.5,-3.5,768
22,2023-04-25,1112787,215076120,206.0,207.0,183.5,190.5,-13.0,1286
23,2023-04-26,624100,117002670,188.0,194.0,180.0,191.5,1.0,818
24,2023-04-27,619181,115418768,188.0,190.5,184.5,185.0,-6.5,743
25,2023-04-28,1131690,220690561,186.0,202.5,186.0,198.0,13.0,1136
26,2023-05-02,701133,134355682,192.0,195.0,188.5,192.0,-6.0,808
27,2023-05-03,265178,50305767,188.5,191.5,188.0,189.5,-2.5,327
28,2023-05-04,290487,55289628,190.0,192.0,189.5,190.0,0.5,372
29,2023-05-05,429393,80056116,190.5,190.5,185.0,185.0,-5.0,512
30,2023-05-08,252402,46881673,186.0,187.0,185.0,185.5,0.5,311
31,2023-05-09,322205,58790308,186.0,186.5,180.0,180.0,-5.5,418
32,2023-05-10,343923,61500719,180.0,183.0,176.5,178.5,-1.5,505
33,2023-05-11,1095242,185322995,179.0,180.0,162.0,165.5,-13.0,1371
34,2023-05-12,351671,59446701,165.0,172.5,164.0,171.0,5.5,529
35,2023-05-15,1062659,167567678,169.5,169.5,154.0,155.5,-15.5,1389
36,2023-05-16,254596,40234498,155.5,159.0,155.5,158.0,2.5,412
37,2023-05-17,407363,66274015,158.0,166.0,158.0,165.0,7.0,522
38,2023-05-18,329954,54073229,165.5,168.0,161.5,162.0,-3.0,488
39,2023-05-19,222203,35932674,163.5,164.0,160.5,162.0,0.0,301
40,2023-05-22,409432,68935762,164.0,173.0,163.0,170.5,8.5,621
41,2023-05-23,227189,38403793,170.5,170.5,167.0,168.5,-2.0,343
42,2023-05-24,217653,36207777,169.0,169.5,164.5,167.0,-1.5,429
43,2023-05-25,147071,24330329,167.0,167.5,164.0,164.0,-3.0,235
44,2023-05-26,127188,20867540,165.0,166.0,162.0,162.0,-2.0,299
45,2023-05-29,211842,34160397,164.0,164.0,159.5,161.0,-1.0,348
46,2023-05-30,400734,67091389,163.0,170.0,162.5,168.5,7.5,601
47,2023-05-31,861503,150396961,167.0,178.0,166.5,176.5,8.0,1157
48,2023-06-01,898738,164193038,179.5,186.0,177.0,183.0,6.5,1700
49,2023-06-02,556135,99741171,180.0,185.0,176.5,177.5,-5.5,798
50,2023-06-05,199146,35394837,178.0,180.0,175.5,177.0,-0.5,307
51,2023-06-06,277153,48373463,178.0,178.0,172.0,177.0,0.0,910
52,2023-06-07,242733,42600409,177.0,177.5,174.0,174.5,-2.5,348
53,2023-06-08,602364,108371871,174.5,182.0,174.0,182.0,7.5,717
54,2023-06-09,931850,175104999,188.5,192.5,183.0,187.0,5.0,1121
55,2023-06-12,703983,129020681,188.5,189.5,179.5,187.0,0.0,1217
56,2023-06-13,836267,158145854,187.0,192.0,184.0,190.5,3.5,991
57,2023-06-14,462009,86892772,190.5,191.0,186.0,186.5,-4.0,2569
58,2023-06-15,285511,53078778,188.0,188.0,184.0,185.0,-1.5,772
59,2023-06-16,241898,44745382,185.0,187.0,183.5,183.5,-1.5,343
60,2023-06-19,219057,40183557,183.5,185.5,181.5,181.5,-2.0,785
61,2023-06-20,152348,27462095,182.0,183.5,178.5,181.0,-0.5,747
62,2023-06-21,158164,28415244,181.5,182.5,178.5,180.0,-1.0,985
63,2023-06-26,700309,120235512,178.5,178.5,168.0,169.5,-10.5,1053
64,2023-06-27,385636,65181850,169.5,173.0,165.0,165.5,-4.0,623
65,2023-06-28,318386,52454421,167.5,168.0,162.5,167.5,2.0,595
66,2023-06-29,195740,32749100,167.5,168.5,166.5,167.0,-0.5,295
67,2023-06-30,195159,32701746,168.5,170.0,166.0,166.0,-1.0,287
68,2023-07-03,467881,80175523,168.0,173.5,168.0,172.5,6.5,562
69,2023-07-04,384714,65592454,173.5,173.5,168.0,170.0,-2.5,449
70,2023-07-05,571873,99489091,173.0,177.5,171.0,172.0,2.0,644
71,2023-07-06,490526,83113361,170.0,173.5,166.5,168.5,-3.5,588
72,2023-07-07,201137,33680983,167.0,170.0,166.0,166.5,-2.0,298
73,2023-07-10,128454,21466903,168.5,168.5,166.0,166.0,-0.5,186
74,2023-07-11,308774,52458582,169.0,173.0,166.5,169.5,3.5,405
75,2023-07-12,244817,41168654,171.5,171.5,166.5,166.5,-3.0,407
76,2023-07-13,655380,107941504,166.5,168.5,162.5,163.0,-3.5,651
77,2023-07-14,254508,41544376,165.0,165.0,162.0,162.5,-0.5,343
78,2023-07-17,249067,40203453,162.5,163.0,160.5,161.0,-1.5,371
79,2023-07-18,360610,57813147,162.0,163.5,159.0,159.0,-2.0,480
80,2023-07-19,327656,52189939,160.5,162.0,158.0,159.0,0.0,349
81,2023-07-20,256558,40728786,159.0,161.0,155.5,158.5,-0.5,361
82,2023-07-21,436972,70513188,160.0,165.0,157.0,161.5,3.0,530
83,2023-07-24,321547,50700238,162.5,162.5,156.0,158.0,-3.5,501
84,2023-07-25,196179,30825362,158.0,158.5,156.0,157.5,-0.5,263
85,2023-07-26,278728,44099706,157.0,160.5,156.5,156.5,-1.0,350
86,2023-07-27,434757,69643981,156.0,163.5,156.0,158.5,0.0,521
87,2023-07-28,108875,17165738,160.0,160.0,156.0,158.0,-0.5,196
88,2023-07-31,260832,40902828,159.0,159.0,156.0,156.5,-1.5,304
89,2023-08-01,178625,28344993,157.0,161.0,157.0,157.5,1.0,209
90,2023-08-02,460960,71157301,158.0,158.0,152.0,152.5,-5.0,647
91,2023-08-04,94557,14487424,153.0,154.0,152.5,153.0,0.5,209
92,2023-08-07,232270,35015058,153.5,153.5,150.0,150.0,-3.0,389
93,2023-08-08,624011,90063607,150.0,150.5,140.0,140.5,-9.5,1059
94,2023-08-09,391915,54730827,140.5,143.5,136.0,141.5,1.0,512
95,2023-08-10,326454,44538707,139.0,140.0,135.0,135.5,-6.0,506
96,2023-08-11,129830,17477520,137.5,137.5,133.0,134.0,-1.5,264
97,2023-08-14,299478,38625101,132.5,132.5,127.0,130.0,-4.0,393
98,2023-08-15,374729,48443977,130.5,131.0,128.0,129.0,-1.0,359
99,2023-08-16,178919,22842180,129.5,129.5,126.0,127.5,-1.5,241
100,2023-08-17,464311,63440705,128.0,140.0,128.0,140.0,12.5,470
101,2023-08-18,505423,71137160,143.0,144.5,137.0,137.0,-3.0,576
102,2023-08-21,116442,15789602,136.5,137.5,133.5,135.0,-2.0,201
103,2023-08-22,129804,17817243,136.0,139.5,134.5,138.5,3.5,162
104,2023-08-23,394215,56235302,143.0,146.5,140.5,140.5,2.0,537
105,2023-08-24,155442,21603387,140.5,143.0,137.0,137.0,-3.5,237
106,2023-08-25,120662,16894737,135.5,141.5,135.5,139.5,2.5,148
107,2023-08-28,94559,13110468,141.5,141.5,138.0,138.5,-1.0,120
108,2023-08-29,216518,30862558,140.0,144.5,139.0,142.5,4.0,241
109,2023-08-30,96179,13605742,143.0,143.0,140.5,141.0,-1.5,127
110,2023-08-31,129806,18165949,140.0,141.0,139.0,140.0,-1.0,120
111,2023-09-01,104591,14841224,140.5,143.0,140.5,141.0,1.0,129
112,2023-09-04,114813,16428985,143.0,145.0,141.0,144.0,3.0,160
113,2023-09-05,101497,14658360,142.5,146.0,142.5,143.5,-0.5,153
114,2023-09-06,72729,10430895,143.5,144.0,143.0,143.0,-0.5,174
115,2023-09-07,67027,9584604,143.5,144.0,142.0,144.0,1.0,89
116,2023-09-08,71783,10200774,142.0,143.5,141.0,142.5,-1.5,97
117,2023-09-11,364725,53925841,145.0,151.5,144.0,145.5,3.0,421
118,2023-09-12,250580,37443403,149.0,152.0,145.5,149.5,4.0,427
119,2023-09-13,230837,34754321,151.0,152.0,149.0,151.0,1.5,265
120,2023-09-14,755041,119094125,153.0,161.5,152.0,156.0,5.0,746
121,2023-09-15,287480,44769172,156.5,159.5,153.0,156.5,0.5,326
122,2023-09-18,145774,22726671,156.5,159.0,154.0,154.0,-2.5,194
123,2023-09-19,211546,32250978,154.5,158.0,148.5,148.5,-5.5,239
124,2023-09-20,89912,13189032,148.5,148.5,145.5,145.5,-3.0,154
125,2023-09-21,220587,31470586,147.5,147.5,140.5,142.5,-3.0,254
126,2023-09-22,69953,9970363,140.0,143.5,140.0,143.5,1.0,97
127,2023-09-25,274242,38716858,142.5,145.0,139.0,139.5,-4.0,401
128,2023-09-26,81990,11491055,140.0,141.0,139.0,139.0,-0.5,141
129,2023-09-27,66146,9121161,138.0,139.0,136.5,137.5,-1.5,134
