,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,1696509,41461124,24.45,25.0,24.05,24.2,0.05,1028
1,2023-03-02,1290454,31860064,24.4,24.95,24.4,24.7,0.5,730
2,2023-03-03,1168011,29170160,24.95,25.2,24.7,24.85,0.15,713
3,2023-03-06,855693,21240503,24.95,25.05,24.6,24.85,0.0,531
4,2023-03-07,773634,19327488,24.95,25.15,24.85,24.95,0.1,430
5,2023-03-08,459959,11410604,24.95,24.95,24.7,24.75,-0.2,342
6,2023-03-09,891841,21968888,24.85,24.9,24.5,24.7,-0.05,468
7,2023-03-10,1084051,26868845,24.75,25.0,24.55,24.9,0.2,650
8,2023-03-13,847273,19709753,23.95,23.95,22.95,23.2,0.0,666
9,2023-03-14,533045,12062087,22.9,22.95,22.5,22.6,-0.6,415
10,2023-03-15,331123,7560044,22.7,23.2,22.65,22.65,0.05,294
11,2023-03-16,356126,7969694,22.65,22.95,22.0,22.15,-0.5,319
12,2023-03-17,337753,7660984,22.55,22.95,22.5,22.6,0.45,256
13,2023-03-20,180833,4121579,22.65,22.9,22.65,22.75,0.15,149
14,2023-03-21,175524,4037542,22.95,23.1,22.9,22.95,0.2,164
15,2023-03-22,237760,5401228,22.95,22.95,22.6,22.8,-0.15,297
16,2023-03-23,254844,5705374,22.8,22.8,22.25,22.35,-0.45,251
17,2023-03-24,222746,4967654,22.4,22.45,22.25,22.25,-0.1,214
18,2023-03-27,161774,3628396,22.3,22.6,22.25,22.45,0.2,142
19,2023-03-28,157432,3532802,22.75,22.75,22.25,22.3,-0.15,165
20,2023-03-29,69938,1563173,22.6,22.6,22.25,22.25,-0.05,105
21,2023-03-30,357227,7912400,22.3,22.35,21.9,22.1,-0.15,277
22,2023-03-31,127232,2830929,22.15,22.4,22.15,22.25,0.15,237
23,2023-04-06,248910,5575083,22.5,22.55,22.25,22.3,0.05,229
24,2023-04-07,175262,3937396,22.35,22.6,22.35,22.45,0.15,167
25,2023-04-10,112635,2534871,22.55,22.7,22.4,22.4,-0.05,173
26,2023-04-11,110088,2466596,22.55,22.55,22.3,22.35,-0.05,130
27,2023-04-12,168167,3755651,22.35,22.4,22.25,22.3,-0.05,142
28,2023-04-13,223622,5035110,22.3,22.6,22.25,22.55,0.25,212
29,2023-04-14,174220,3918000,22.6,22.7,22.3,22.4,-0.15,182
30,2023-04-17,572511,13170735,22.4,23.2,22.4,23.05,0.65,455
