,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,11922877,320989634,26.65,27.05,26.6,26.95,0.35,4796
1,2023-03-02,6763880,181084234,26.95,26.95,26.55,26.75,-0.2,2441
2,2023-03-03,2864279,76651478,26.95,26.95,26.7,26.7,-0.05,1732
3,2023-03-06,9139549,247505839,26.9,27.2,26.8,27.15,0.45,3493
4,2023-03-07,5203445,141447068,27.15,27.25,27.1,27.25,0.1,2116
5,2023-03-08,3722147,101019660,27.2,27.25,27.05,27.2,-0.05,2169
6,2023-03-09,5167690,139363086,27.15,27.15,26.75,27.0,-0.2,2563
7,2023-03-10,10316427,279180962,26.7,27.25,26.7,27.05,0.05,3496
8,2023-03-13,15774257,431395858,27.05,27.5,26.95,27.35,0.3,5145
9,2023-03-14,9920835,270283256,26.95,27.45,26.9,27.15,-0.2,3169
10,2023-03-15,9734266,264560431,26.95,27.4,26.95,27.2,0.05,3703
11,2023-03-16,18365239,511276372,27.2,28.0,27.15,28.0,0.8,7563
12,2023-03-17,23835500,669521571,28.0,28.2,27.75,28.15,0.15,5161
13,2023-03-20,9847175,279397172,28.25,28.55,28.1,28.55,0.4,4569
14,2023-03-21,21105723,615187343,28.55,29.5,28.5,29.4,0.85,9643
15,2023-03-22,20827679,624740906,29.5,30.25,29.45,30.2,0.8,8800
16,2023-03-23,25152919,777119902,30.15,31.2,30.0,31.15,0.95,10627
17,2023-03-24,16565554,509566000,31.2,31.35,30.35,30.75,-0.4,7079
18,2023-03-27,14592339,450249178,30.5,31.2,30.5,30.8,0.05,4999
19,2023-03-28,13677743,421778961,30.7,31.05,30.45,30.95,0.15,5636
20,2023-03-29,12258228,379465100,30.7,31.1,30.7,31.1,0.15,4795
21,2023-03-30,16677552,525955161,31.35,31.8,30.9,31.8,0.7,7134
22,2023-03-31,13368435,426237486,31.9,32.05,31.7,31.95,0.15,4735
23,2023-04-06,29919822,992330975,32.35,33.9,31.85,33.9,1.95,13946
24,2023-04-07,25208561,811970733,33.9,33.9,31.5,31.5,-2.4,19127
25,2023-04-10,13415586,430306384,31.7,32.6,31.5,32.4,0.9,6093
26,2023-04-11,13884156,455331820,32.4,33.3,32.4,32.7,0.3,6557
27,2023-04-12,15753640,512658765,32.55,32.85,32.1,32.8,0.1,6446
28,2023-04-13,15482088,500738763,32.5,32.75,32.05,32.35,-0.45,5174
29,2023-04-14,15928156,501767198,32.0,32.15,31.2,31.6,-0.75,11383
30,2023-04-17,9367706,296955129,31.2,32.0,31.2,31.7,0.1,3665
31,2023-04-18,12706134,405222555,31.7,32.2,31.45,32.2,0.5,4455
32,2023-04-19,20064562,659263689,32.2,33.6,32.15,32.5,0.3,10622
33,2023-04-20,10209703,330032578,32.05,32.75,31.95,32.4,-0.1,3806
34,2023-04-21,13352373,434383376,32.4,33.2,32.1,32.4,0.0,6115
35,2023-04-24,13329501,438040216,31.95,33.15,31.9,33.15,0.75,5203
36,2023-04-25,11231597,360364420,32.7,32.8,31.6,31.7,-1.45,6715
37,2023-04-26,11125817,355783535,31.25,32.2,31.25,32.15,0.45,4566
38,2023-04-27,10638963,348230843,32.1,32.95,32.1,32.95,0.8,4863
39,2023-04-28,11869156,389349025,32.6,33.1,32.45,33.1,0.15,4670
40,2023-05-02,7907945,260657641,33.1,33.2,32.75,33.05,-0.05,4704
41,2023-05-03,4681342,153201970,32.7,32.95,32.45,32.85,-0.2,3241
42,2023-05-04,10275924,331608127,32.35,32.6,31.9,32.35,-0.5,7099
43,2023-05-05,6363436,203718168,32.0,32.3,31.75,32.1,-0.25,4133
44,2023-05-08,8721813,285035089,32.5,33.0,32.25,32.75,0.65,5124
45,2023-05-09,8260132,268801751,32.2,32.7,32.2,32.7,-0.05,4138
46,2023-05-10,8425641,267498512,32.25,32.5,31.5,31.75,-0.95,7801
47,2023-05-11,8680387,279055404,31.55,32.5,31.55,32.25,0.5,4075
48,2023-05-12,19166756,628353020,32.25,33.3,32.1,32.75,0.5,8493
49,2023-05-15,32449916,997770142,31.0,31.35,29.85,30.95,-1.8,15042
50,2023-05-16,33537091,1009167888,30.0,31.0,29.1,30.8,-0.15,13804
51,2023-05-17,21947513,666923874,30.0,30.95,29.65,30.45,-0.35,10137
52,2023-05-18,17809710,542317290,30.4,30.75,30.2,30.55,0.1,6927
53,2023-05-19,17231610,536464191,30.8,31.5,30.65,31.45,0.9,6642
54,2023-05-22,22787297,698899811,30.85,31.35,30.3,30.55,-0.9,9963
55,2023-05-23,18455917,568229315,30.5,31.0,30.4,31.0,0.45,8476
56,2023-05-24,22910643,701214523,30.95,30.95,30.35,30.85,-0.15,9017
57,2023-05-25,64724776,2103393681,31.35,33.25,31.25,33.25,2.4,23445
58,2023-05-26,72741171,2436718190,33.6,34.45,32.3,34.1,0.85,30918
59,2023-05-29,50642216,1881603659,34.5,37.5,34.45,37.5,3.4,11928
60,2023-05-30,135126334,5111984269,38.3,39.0,36.5,37.7,0.2,57378
61,2023-05-31,71136889,2620917174,38.0,38.25,36.05,36.85,-0.85,27502
62,2023-06-01,44862841,1599967426,36.2,36.3,35.3,35.55,-1.3,19417
63,2023-06-02,64088603,2345730508,35.95,37.6,35.85,36.25,0.7,30640
64,2023-06-05,22272473,807996177,36.45,36.75,35.8,36.25,0.0,11139
65,2023-06-06,26309876,943119945,36.3,36.3,35.3,36.2,-0.05,11232
66,2023-06-07,24147959,882702321,36.3,36.9,36.0,36.75,0.55,10935
67,2023-06-08,17035782,621041224,36.8,37.1,36.1,36.4,-0.35,8544
68,2023-06-09,84420430,3216961736,37.1,38.9,36.85,38.65,2.25,35670
69,2023-06-12,43813694,1656134804,38.8,39.0,36.85,36.95,-1.7,23341
70,2023-06-13,129568958,5144745724,38.05,40.6,38.05,40.6,3.65,52047
71,2023-06-14,184412547,7813614930,41.0,44.45,40.6,42.95,2.35,85258
72,2023-06-15,158576153,7138259495,43.5,46.35,43.35,46.0,3.05,72853
73,2023-06-16,138575751,6379805538,46.2,47.35,44.85,45.5,-0.5,57484
74,2023-06-19,81787562,3632115104,45.2,45.25,43.7,44.1,-1.4,33132
75,2023-06-20,77370427,3333755591,44.0,44.0,42.4,43.1,-1.0,31734
76,2023-06-21,80459857,3589297467,43.7,45.25,43.55,44.75,1.65,38585
77,2023-06-26,49289951,2181088121,44.05,45.15,43.4,44.35,-0.4,24115
78,2023-06-27,38409001,1662722440,43.85,44.15,42.65,42.9,-1.45,19853
79,2023-06-28,43500219,1889112610,43.8,44.45,42.6,42.7,-0.2,20915
80,2023-06-29,26589903,1142689646,43.0,43.5,42.4,43.15,0.45,12783
81,2023-06-30,38357420,1655965743,43.35,43.75,42.75,43.2,0.05,16339
82,2023-07-03,79516841,3552398719,44.0,45.6,43.95,44.15,0.95,36417
83,2023-07-04,179339477,8401741442,44.3,48.55,44.3,47.15,3.0,77779
84,2023-07-05,96094566,4410151925,47.3,47.4,45.1,45.2,-1.95,48165
85,2023-07-06,75559579,3416713354,44.5,46.6,44.0,44.7,-0.5,35600
86,2023-07-07,63659212,2873123020,44.5,46.0,44.45,44.6,-0.1,31828
87,2023-07-10,47640052,2133703865,45.45,45.8,44.25,44.4,-0.2,21913
88,2023-07-11,111836132,5181663691,45.05,47.25,45.05,47.25,2.85,53577
89,2023-07-12,194673494,9322729916,47.15,48.8,46.8,47.6,0.0,91089
90,2023-07-13,166909086,8553834839,48.9,52.3,48.9,50.8,3.2,68970
91,2023-07-14,217644729,11904493253,53.8,55.8,52.2,55.8,5.0,91523
