,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,24076,2164542,89.8,90.1,89.7,90.1,-0.1,32
1,2023-03-02,6103,549070,89.9,90.0,89.9,90.0,-0.1,12
2,2023-03-03,36392,3234653,89.9,90.0,87.0,88.8,-1.2,37
3,2023-03-06,11399,1025402,90.0,90.0,89.9,89.9,1.1,22
4,2023-03-07,5841,525391,90.0,90.5,89.5,90.0,0.1,22
5,2023-03-08,13033,1169173,89.7,90.0,89.5,89.5,-0.5,17
6,2023-03-09,21090,1893891,89.6,90.0,89.6,90.0,0.5,19
7,2023-03-10,44424,3970404,90.0,90.0,88.4,88.4,-1.6,34
8,2023-03-13,26135,2332834,88.4,89.8,87.8,89.0,0.6,25
9,2023-03-14,18034,1615390,89.8,90.0,89.0,89.9,0.9,14
10,2023-03-15,12035,1080553,89.9,90.0,89.5,89.8,-0.1,12
11,2023-03-16,8131,728559,89.8,89.8,89.2,89.6,-0.2,10
12,2023-03-17,10089,904814,89.5,90.0,89.5,89.6,0.0,12
13,2023-03-20,10187,912185,89.9,89.9,89.2,89.7,0.1,17
14,2023-03-21,12210,1096498,89.7,89.9,89.7,89.9,0.2,18
15,2023-03-22,5125,458495,89.5,89.5,89.4,89.5,-0.4,11
16,2023-03-23,17111,1532434,89.5,89.8,89.5,89.5,0.0,20
17,2023-03-24,13006,1164735,89.6,89.7,89.5,89.5,0.0,14
18,2023-03-27,10064,900838,89.5,89.7,89.4,89.4,-0.1,25
19,2023-03-28,13000,1164300,89.5,89.7,89.4,89.7,0.3,12
20,2023-03-29,23005,2058046,89.8,89.8,89.3,89.4,-0.3,21
21,2023-03-30,2018,180612,89.6,89.6,89.4,89.4,0.0,4
22,2023-03-31,6049,541284,89.4,89.5,89.4,89.5,0.1,10
23,2023-04-06,5098,455071,89.4,89.4,89.1,89.1,-0.4,6
24,2023-04-07,2110,188296,89.2,89.2,89.0,89.0,-0.1,8
25,2023-04-10,11000,984000,90.2,90.4,89.1,89.8,0.8,11
26,2023-04-11,5058,453162,89.7,89.7,89.4,89.5,-0.3,9
27,2023-04-12,5852,522269,89.2,89.7,89.2,89.2,-0.3,34
28,2023-04-13,3080,276992,89.9,90.0,89.9,89.9,0.7,11
29,2023-04-14,3131,282509,90.2,90.3,90.2,90.2,0.3,10
30,2023-04-17,16147,1480613,91.0,94.0,91.0,94.0,3.8,22
31,2023-04-18,6394,586247,92.9,92.9,90.3,92.2,-1.8,42
32,2023-04-19,12268,1121602,92.2,92.2,90.8,91.4,-0.8,58
33,2023-04-20,10393,936201,90.3,90.3,90.0,90.0,-1.4,68
34,2023-04-21,24144,2187558,90.0,93.5,90.0,90.1,0.1,28
35,2023-04-24,9058,821778,90.3,91.0,90.2,90.6,0.5,38
