,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,6996718,1663662872,233.5,243.5,229.5,238.5,6.0,5714
1,2023-03-02,19683559,4945138747,243.0,261.5,242.5,254.0,15.5,16717
2,2023-03-03,19186903,5143158791,257.0,279.0,256.0,279.0,25.0,16463
3,2023-03-06,15335606,4426589798,290.5,293.0,283.0,291.0,12.0,11153
4,2023-03-07,9292654,2674980546,291.0,294.5,279.0,294.5,3.5,7427
5,2023-03-08,11159859,3106673163,282.5,287.0,271.5,275.0,-19.5,9964
6,2023-03-09,7190193,1990668051,275.5,283.0,271.0,274.5,-0.5,8091
7,2023-03-10,6317236,1735675339,270.5,278.0,269.0,278.0,3.5,5961
8,2023-03-13,4420483,1210574910,275.5,278.0,267.0,277.5,-0.5,4976
9,2023-03-14,6059160,1623807648,275.0,276.5,263.0,264.0,-13.5,9052
10,2023-03-15,3338462,892912763,270.0,272.0,263.0,265.5,1.5,3885
11,2023-03-16,2434936,640329554,263.5,266.0,260.0,262.0,-3.5,3657
12,2023-03-17,2064124,550238685,266.0,268.5,264.0,266.5,4.5,2692
13,2023-03-20,1922422,510565949,268.0,269.5,263.0,264.5,-2.0,2205
14,2023-03-21,5040789,1366455030,269.0,277.0,265.0,265.0,0.5,4660
15,2023-03-22,2587990,694742523,269.0,271.5,266.5,267.0,2.0,2394
16,2023-03-23,2379903,639016583,269.5,271.0,264.5,271.0,4.0,2143
17,2023-03-24,6719912,1854989428,273.0,280.5,271.5,274.0,3.0,6247
18,2023-03-27,3067814,822015565,279.5,279.5,260.5,260.5,-13.5,3213
19,2023-03-28,1921468,493601009,262.5,264.5,251.5,253.5,-7.0,1971
20,2023-03-29,1858699,478844132,258.0,263.0,252.5,254.5,1.0,1836
21,2023-03-30,1470184,374882386,256.5,259.0,252.0,255.0,0.5,2241
22,2023-03-31,2107743,548998167,255.5,265.0,254.0,260.5,5.5,1752
23,2023-04-06,3027981,774523960,259.0,262.5,251.5,255.0,-5.5,2498
24,2023-04-07,2245758,578463078,255.5,261.0,255.0,255.5,0.5,1655
25,2023-04-10,5932311,1478099971,250.5,255.0,244.0,251.5,-4.0,4681
26,2023-04-11,3032885,766738417,252.0,257.0,247.5,253.0,1.5,3710
27,2023-04-12,3600160,923928981,257.0,261.5,253.5,254.0,1.0,3334
28,2023-04-13,3071987,761092983,254.0,255.0,243.0,244.5,-9.5,4369
29,2023-04-14,2889905,721034997,251.0,253.5,246.0,248.0,3.5,2655
30,2023-04-17,1294237,320707395,247.0,250.5,246.5,247.0,-1.0,1237
31,2023-04-18,1586294,386431755,249.5,249.5,240.5,241.0,-6.0,1589
32,2023-04-19,1459395,347962066,241.0,241.5,236.5,239.0,-2.0,1459
33,2023-04-20,1270058,298051842,239.5,239.5,232.5,233.0,-6.0,1548
34,2023-04-21,1531862,350153646,234.5,234.5,225.0,225.0,-8.0,1879
35,2023-04-24,1223484,279913694,225.0,231.5,223.5,227.5,2.5,1578
36,2023-04-25,1714859,377541872,228.0,228.0,215.0,216.5,-11.0,1682
37,2023-04-26,2727710,581803447,216.0,218.5,210.5,213.5,-3.0,2283
38,2023-04-27,5602915,1153668262,212.5,212.5,202.5,202.5,-11.0,5095
39,2023-04-28,3131505,640196754,206.0,207.5,202.0,203.5,1.0,2554
40,2023-05-02,1650481,337395705,205.5,206.5,202.5,204.0,0.5,1442
41,2023-05-03,2514855,502064448,202.0,203.5,198.0,198.5,-5.5,2071
42,2023-05-04,2332484,462215018,199.0,201.0,195.5,197.5,-1.0,2154
43,2023-05-05,1766337,350855015,198.5,201.0,196.0,199.5,2.0,2257
44,2023-05-08,2222533,443744559,201.5,204.0,196.5,197.0,-2.5,1929
45,2023-05-09,4380961,866499914,201.5,204.5,193.5,196.0,-1.0,3268
46,2023-05-10,1081259,210153158,196.0,197.0,192.5,192.5,-3.5,1039
47,2023-05-11,2085306,397859771,194.5,195.5,188.0,188.5,-4.0,1724
48,2023-05-12,1499493,286131083,188.5,194.0,187.0,192.5,4.0,1368
49,2023-05-15,902862,170293569,191.0,191.0,187.5,188.0,-4.5,858
50,2023-05-16,752120,143191970,189.0,192.0,189.0,189.0,1.0,682
51,2023-05-17,916972,174721900,190.0,192.5,187.5,191.5,2.5,909
52,2023-05-18,1138575,218025364,194.0,194.0,189.5,190.0,-1.5,1096
53,2023-05-19,918825,175338763,191.0,193.0,189.0,189.5,-0.5,883
54,2023-05-22,615508,117283452,190.0,192.5,189.0,190.0,0.5,626
55,2023-05-23,3297075,645486085,191.5,202.0,189.0,194.5,4.5,2916
56,2023-05-24,2210786,423721864,194.5,195.5,189.5,189.5,-5.0,2145
57,2023-05-25,4571763,841736150,191.5,192.0,179.0,184.0,-5.5,4296
58,2023-05-26,2773943,507307698,187.5,187.5,180.0,180.0,-4.0,2549
59,2023-05-29,1822913,334945933,181.0,186.5,181.0,182.5,2.5,1627
60,2023-05-30,1562372,280501024,183.5,184.0,177.5,179.5,-3.0,1540
61,2023-05-31,1456707,257928829,180.5,180.5,176.0,176.5,-3.0,1371
62,2023-06-01,1144356,202110316,176.0,178.5,175.0,176.0,-0.5,1072
63,2023-06-02,1889740,339881795,177.0,182.5,175.5,180.0,4.0,1745
64,2023-06-05,1695734,311547698,182.0,185.5,181.5,183.5,3.5,1921
65,2023-06-06,1236254,221613061,183.0,183.0,177.5,177.5,-6.0,1195
66,2023-06-07,841759,151707751,179.5,181.5,179.0,180.0,2.5,789
67,2023-06-08,978418,174247428,180.5,181.5,176.0,176.5,-3.5,902
68,2023-06-09,2094124,383212836,181.5,185.5,181.5,181.5,5.0,1824
69,2023-06-12,8366870,1621286646,182.0,199.5,178.5,198.0,16.5,6795
70,2023-06-13,7373029,1465726175,198.0,203.0,194.0,196.5,-1.5,8579
71,2023-06-14,7201881,1468215703,198.5,209.0,198.5,201.0,4.5,6332
72,2023-06-15,2616369,528898186,201.0,205.0,200.0,201.0,0.0,4486
73,2023-06-16,1925795,381058654,202.0,202.5,196.0,196.0,-5.0,1978
74,2023-06-19,2854690,572800842,201.5,203.5,197.5,199.5,3.5,2593
75,2023-06-20,1663985,324339965,199.0,199.0,193.0,193.0,-6.5,1741
76,2023-06-21,832718,161276169,193.5,196.5,191.0,195.5,2.5,865
77,2023-06-26,4945070,1006207331,195.5,207.5,191.5,203.5,8.0,4975
78,2023-06-27,4501872,917377265,202.5,208.5,200.0,201.0,-2.5,6358
79,2023-06-28,2003514,402631367,204.0,205.5,198.0,198.5,-2.5,1791
80,2023-06-29,1679655,339799386,201.0,204.0,199.5,203.0,4.5,1547
81,2023-06-30,6645607,1401290879,208.0,215.5,205.0,211.0,8.0,6456
82,2023-07-03,2838352,595041538,211.0,214.0,206.5,208.0,-3.0,4675
83,2023-07-04,2047108,427143768,209.5,211.0,206.0,208.5,0.5,2371
84,2023-07-05,2622433,551670925,212.0,214.0,207.0,207.5,-1.0,2450
85,2023-07-06,2484741,499100404,205.5,205.5,197.0,197.0,-10.5,3018
