,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,1462722,182189561,124.0,126.5,122.5,124.5,0.5,1483
1,2023-03-02,1018221,125710410,125.0,126.0,122.5,122.5,-2.0,922
2,2023-03-03,2252067,271728161,123.5,124.0,119.5,120.0,-2.5,2039
3,2023-03-06,2089470,254487736,121.5,123.5,120.5,121.5,1.5,1539
4,2023-03-07,2669532,332563256,123.0,126.5,122.0,124.5,3.0,2093
5,2023-03-08,7025628,900307098,124.0,130.5,123.0,127.5,3.0,5296
6,2023-03-09,3134491,395676515,129.5,130.0,124.0,125.0,-2.5,2397
7,2023-03-10,1503294,183786529,124.0,124.5,121.0,122.5,-2.5,1393
8,2023-03-13,1561444,186641146,122.0,122.5,116.5,121.5,-1.0,1451
9,2023-03-14,817319,98328256,121.0,122.0,119.0,120.0,-1.5,609
10,2023-03-15,1252577,155162903,123.0,126.0,122.0,123.5,3.5,1128
11,2023-03-16,1317381,158672887,121.5,123.5,118.5,119.5,-4.0,1204
12,2023-03-17,1333750,162974482,122.5,124.0,121.0,121.0,1.5,983
13,2023-03-20,1568784,195471470,122.5,126.0,121.5,125.0,4.0,1402
14,2023-03-21,832374,103720012,126.0,126.5,123.5,123.5,-1.5,801
15,2023-03-22,1248712,156967076,125.5,126.5,124.5,126.0,2.5,1075
16,2023-03-23,4185556,537451318,126.0,130.0,126.0,129.5,3.5,3346
17,2023-03-24,17142141,2343524969,134.5,142.0,132.0,133.5,4.0,11563
18,2023-03-27,3125818,417014642,132.5,135.0,131.5,133.0,-0.5,2120
19,2023-03-28,3291459,423791971,132.5,133.0,126.5,127.0,-6.0,2500
20,2023-03-29,1391819,176758931,127.5,128.5,125.5,126.5,-0.5,1151
21,2023-03-30,1233989,159233932,129.0,130.5,127.5,129.0,2.5,996
22,2023-03-31,1412154,184772737,130.0,133.0,127.5,132.0,3.0,1204
23,2023-04-06,1099458,144522636,132.0,133.0,130.0,130.0,-2.0,860
24,2023-04-07,3654371,487948307,133.0,138.0,130.5,133.0,3.0,2880
25,2023-04-10,2967480,403104266,135.0,138.0,133.0,136.0,3.0,2624
26,2023-04-11,2201840,293247640,136.0,136.0,132.0,132.5,-3.5,2050
27,2023-04-12,1097688,144995540,133.5,133.5,131.5,132.5,0.0,886
28,2023-04-13,1192873,155486355,132.5,132.5,129.0,129.5,-3.0,959
29,2023-04-14,946334,122989566,131.0,131.0,128.5,130.0,0.5,673
30,2023-04-17,1276707,168019503,130.0,133.0,129.5,133.0,3.0,1015
31,2023-04-18,2288549,297609329,132.0,133.0,128.0,128.0,-5.0,1931
32,2023-04-19,1344118,175315812,129.0,131.5,128.5,130.5,2.5,978
33,2023-04-20,4380934,587442530,130.5,135.5,128.5,135.5,5.0,3290
34,2023-04-21,6468251,825402941,135.5,136.0,122.5,122.5,-13.0,5121
35,2023-04-24,4303036,548328686,123.5,131.0,122.5,126.0,3.5,3078
36,2023-04-25,3169138,394115725,125.0,128.5,122.0,124.0,-2.0,2188
37,2023-04-26,6768446,787785261,121.5,121.5,113.5,115.5,-8.5,5118
38,2023-04-27,3313749,380483224,115.0,117.0,112.5,117.0,1.5,2233
39,2023-04-28,2723856,324762723,117.0,121.5,117.0,120.5,3.5,2103
40,2023-05-02,1413765,172658565,120.5,124.5,120.0,121.0,0.5,1139
41,2023-05-03,1769270,214206907,119.5,122.5,118.0,122.5,1.5,1430
42,2023-05-04,1431850,172468291,121.0,121.5,119.0,121.0,-1.5,1221
43,2023-05-05,1474216,179189973,121.0,123.0,120.5,121.5,0.5,1176
44,2023-05-08,951284,115097970,123.5,123.5,120.0,120.5,-1.0,808
45,2023-05-09,827337,98824877,121.0,122.0,118.0,119.0,-1.5,673
46,2023-05-10,683554,80253923,116.5,118.5,116.0,118.0,-1.0,714
47,2023-05-11,841333,98302762,119.0,119.5,115.0,115.0,-3.0,800
48,2023-05-12,573994,67138592,116.0,118.0,115.5,117.5,2.5,592
49,2023-05-15,601194,69380537,116.0,117.0,114.0,116.0,-1.5,535
50,2023-05-16,518701,61368639,117.0,119.0,117.0,118.0,2.0,416
51,2023-05-17,811274,97017987,118.0,120.5,118.0,119.5,1.5,774
52,2023-05-18,1434466,173326837,121.0,123.0,118.5,119.0,-0.5,1102
53,2023-05-19,1521965,177395072,120.0,120.0,115.5,115.5,-3.5,1375
54,2023-05-22,1296004,150482079,116.5,117.5,114.5,117.0,1.5,1025
55,2023-05-23,1061848,125198198,117.5,118.5,117.0,118.5,1.5,781
56,2023-05-24,2220821,269202516,117.5,122.5,117.5,122.0,3.5,1734
