,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,7352556,317728476,43.55,43.6,43.05,43.1,-0.4,3257
1,2023-03-02,4874322,210635748,43.3,43.4,43.0,43.4,0.3,2478
2,2023-03-03,5159875,224803117,43.6,43.75,43.35,43.6,0.2,2873
3,2023-03-06,16700909,741806906,43.9,44.85,43.9,44.5,0.9,7440
4,2023-03-07,17809512,800876425,44.65,45.2,44.5,45.0,0.5,8306
5,2023-03-08,12341016,555280499,44.9,45.25,44.65,45.1,0.1,5626
6,2023-03-09,11092334,497044103,45.3,45.4,44.5,44.7,-0.4,5918
7,2023-03-10,9619465,427421651,44.5,44.65,44.15,44.4,-0.3,3830
8,2023-03-13,24841576,1117210030,44.4,45.45,43.95,45.35,0.95,9212
9,2023-03-14,70174519,3294737858,46.85,47.45,46.4,46.55,1.2,31849
10,2023-03-15,27636733,1283796237,47.1,47.25,45.8,45.8,-0.75,14997
11,2023-03-16,23108535,1036429289,45.4,45.45,44.4,44.5,-1.3,12464
12,2023-03-17,12857824,580616808,44.9,45.45,44.8,45.45,0.95,6073
13,2023-03-20,7345092,332556341,45.45,45.6,45.1,45.2,-0.25,4003
14,2023-03-21,7966991,362125154,45.45,45.7,45.3,45.3,0.1,3917
15,2023-03-22,6855166,311918785,45.6,45.6,45.4,45.5,0.2,3232
16,2023-03-23,5695490,258023381,45.4,45.5,45.0,45.25,-0.25,3241
17,2023-03-24,7042114,318432612,45.4,45.4,45.0,45.15,-0.1,3292
18,2023-03-27,5036181,229333111,45.2,45.8,45.2,45.5,0.35,2881
19,2023-03-28,4904946,222781023,45.6,45.75,45.25,45.35,-0.15,2873
20,2023-03-29,3371822,153080210,45.45,45.65,45.3,45.4,0.05,2200
21,2023-03-30,4996135,227176122,45.4,45.6,45.35,45.6,0.2,2599
22,2023-03-31,6979163,318631536,45.65,46.0,45.45,45.5,-0.1,4014
23,2023-04-06,11922680,535745506,45.5,45.55,44.7,44.85,-0.65,6365
24,2023-04-07,4831979,216803293,44.9,44.95,44.75,44.85,0.0,2773
25,2023-04-10,3955857,177908967,44.95,45.3,44.85,44.9,0.05,2654
26,2023-04-11,7397701,332033429,44.9,45.15,44.75,44.8,-0.1,3673
27,2023-04-12,12499657,567577681,45.05,45.7,45.0,45.3,0.5,6348
28,2023-04-13,8442767,384778415,45.4,45.8,45.4,45.45,0.15,4433
29,2023-04-14,6082206,276006766,45.7,45.7,45.3,45.35,-0.1,3544
30,2023-04-17,7756206,353934454,45.5,45.8,45.4,45.7,0.35,3670
31,2023-04-18,7906676,359231346,45.85,45.85,45.15,45.35,-0.35,4405
32,2023-04-19,8050189,363584312,45.45,45.55,45.0,45.05,-0.3,4271
33,2023-04-20,5933250,266576006,45.05,45.2,44.8,44.85,-0.2,3516
34,2023-04-21,10599477,471204986,44.85,45.1,44.15,44.2,-0.65,5627
35,2023-04-24,4632295,204465795,44.15,44.35,43.95,44.05,-0.15,2710
36,2023-04-25,10074374,440160266,44.4,44.45,43.3,43.4,-0.65,5853
37,2023-04-26,8015314,345189607,43.0,43.4,42.9,43.25,-0.15,4531
38,2023-04-27,3498358,152542413,43.25,43.95,43.05,43.85,0.6,2274
39,2023-04-28,4499422,199078500,44.0,44.45,43.9,44.45,0.6,2693
40,2023-05-02,5780876,258568587,44.45,44.9,44.3,44.85,0.4,3067
41,2023-05-03,3444008,153615475,44.65,44.8,44.5,44.55,-0.3,1906
42,2023-05-04,2350507,105031148,44.45,44.8,44.45,44.7,0.15,1476
43,2023-05-05,4299355,193229606,44.85,45.05,44.8,45.0,0.3,2521
44,2023-05-08,10450948,475078324,45.05,45.7,45.05,45.45,0.45,4649
45,2023-05-09,10118322,451022138,45.2,45.2,44.15,44.45,-1.0,6401
46,2023-05-10,2901802,129242791,44.4,44.7,44.25,44.6,0.15,1732
47,2023-05-11,4971732,219913287,44.6,44.6,44.0,44.35,-0.25,2637
48,2023-05-12,6321835,277381493,44.2,44.2,43.7,43.9,-0.45,3542
49,2023-05-15,3630883,159460327,43.9,44.15,43.65,44.05,0.15,2173
50,2023-05-16,5675249,252868455,44.2,44.8,44.15,44.7,0.65,3261
51,2023-05-17,4370338,195416775,44.7,44.85,44.5,44.7,0.0,3413
52,2023-05-18,3867090,173361523,44.8,44.9,44.7,44.85,0.15,2120
53,2023-05-19,6650830,299610526,44.9,45.2,44.9,45.1,0.25,3332
54,2023-05-22,6782301,308106679,45.2,45.6,45.15,45.5,0.4,3771
55,2023-05-23,6384439,291100670,45.6,45.85,45.4,45.4,-0.1,4834
56,2023-05-24,4239362,192849911,45.3,45.6,45.25,45.6,0.2,2911
57,2023-05-25,4141860,187591641,45.6,45.6,45.15,45.2,-0.4,2648
58,2023-05-26,4014670,180713873,45.2,45.3,44.95,44.95,-0.25,2740
59,2023-05-29,3589005,162222469,45.0,45.35,45.0,45.25,0.3,2009
60,2023-05-30,2752913,124632584,45.45,45.45,45.15,45.25,0.0,1768
61,2023-05-31,7359255,332533259,45.35,45.45,45.1,45.1,-0.15,2274
62,2023-06-01,3971740,180138017,45.2,45.5,45.15,45.45,0.35,2455
63,2023-06-02,6837889,312261983,45.6,45.8,45.5,45.7,0.25,3519
64,2023-06-05,21256016,997393833,46.05,47.35,46.05,46.9,1.2,11063
65,2023-06-06,8979527,421097358,47.0,47.1,46.55,46.9,0.0,6273
66,2023-06-07,6261304,294295046,47.1,47.15,46.9,47.0,0.1,4939
67,2023-06-08,11742771,555749011,47.3,47.7,47.0,47.25,0.25,6336
68,2023-06-09,8872206,418396867,47.45,47.5,46.7,47.4,0.15,7628
69,2023-06-12,6462491,303725766,47.4,47.4,46.75,46.95,-0.45,4160
70,2023-06-13,9949154,461971866,46.8,46.85,46.2,46.4,-0.55,5953
71,2023-06-14,5776641,271026273,46.6,47.1,46.6,47.0,0.6,3256
72,2023-06-15,15670618,747384279,47.3,47.95,47.15,47.95,0.95,8328
73,2023-06-16,14070522,681714376,48.2,48.8,48.1,48.35,0.4,8690
74,2023-06-19,7805520,376187235,48.5,48.75,47.8,47.9,-0.45,7611
75,2023-06-20,7494816,355160862,47.75,47.75,47.1,47.5,-0.4,4029
76,2023-06-21,5587538,264280931,47.2,47.5,47.1,47.3,-0.2,2949
77,2023-06-26,7068190,335412217,47.3,47.7,46.95,47.6,0.3,3039
78,2023-06-27,6632004,316694786,47.7,48.15,47.35,47.45,-0.15,4034
79,2023-06-28,3735352,177387249,47.6,47.65,47.3,47.55,0.1,2389
80,2023-06-29,3660382,173723324,47.6,47.85,47.2,47.35,-0.2,2148
81,2023-06-30,2689700,127541408,47.45,47.6,47.2,47.4,0.05,1684
