,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,52872,569257,10.7,11.0,10.7,10.85,0.25,26
1,2023-03-02,16001,174510,10.85,10.95,10.85,10.9,0.05,9
2,2023-03-03,86098,906482,10.55,10.7,10.5,10.5,-0.4,40
3,2023-03-06,18794,198610,10.6,10.65,10.45,10.45,-0.05,21
4,2023-03-07,12109,126716,10.4,10.85,10.35,10.85,0.4,7
5,2023-03-08,118247,1301368,10.8,11.45,10.8,10.95,0.1,53
6,2023-03-09,46026,492275,10.9,10.9,10.55,10.8,-0.15,19
7,2023-03-10,1,10,,,,,0.0,1
8,2023-03-13,5001,53111,10.5,10.7,10.5,10.7,0.0,4
9,2023-03-14,2028,21494,10.6,10.6,10.6,10.6,-0.1,4
10,2023-03-15,8293,86615,10.5,10.5,10.4,10.45,-0.15,6
11,2023-03-16,20273,208950,10.3,10.4,10.25,10.4,-0.05,13
12,2023-03-17,37136,379060,10.1,10.8,10.1,10.2,-0.2,20
13,2023-03-20,60128,607448,10.1,10.45,10.0,10.25,0.05,25
14,2023-03-21,50000,512600,10.2,10.35,10.2,10.2,-0.05,20
15,2023-03-22,47094,477352,10.2,10.3,10.05,10.1,-0.1,35
16,2023-03-23,60536,610971,10.1,10.25,10.05,10.25,0.15,34
17,2023-03-24,3300,33528,10.15,10.2,10.15,10.2,-0.05,6
18,2023-03-27,1000,10150,10.15,10.15,10.15,10.15,-0.05,1
19,2023-03-28,7013,71350,10.15,10.2,10.1,10.2,0.05,16
20,2023-03-29,5022,50872,10.1,10.25,10.1,10.25,0.05,5
21,2023-03-30,16101,161650,10.05,10.15,10.0,10.15,-0.1,17
22,2023-03-31,3000,30450,10.15,10.15,10.15,10.15,0.0,3
23,2023-04-06,4026,41215,10.25,10.3,10.2,10.2,0.05,4
24,2023-04-07,24000,242650,10.2,10.2,10.0,10.15,-0.05,15
25,2023-04-10,3361,34113,10.15,10.15,10.15,10.15,0.0,6
26,2023-04-11,19160,192295,10.15,10.15,10.0,10.15,0.0,15
27,2023-04-12,20101,203175,10.15,10.2,10.05,10.2,0.05,9
28,2023-04-13,38269,383852,10.05,10.15,10.0,10.15,-0.05,23
29,2023-04-14,5000,50550,10.05,10.15,10.05,10.15,0.0,5
30,2023-04-17,27107,272957,10.15,10.2,10.05,10.15,0.0,18
31,2023-04-18,20069,201847,10.15,10.15,10.0,10.1,-0.05,15
32,2023-04-19,10011,100310,10.05,10.1,10.0,10.1,0.0,9
33,2023-04-20,9241,93078,10.05,10.1,10.05,10.05,-0.05,12
34,2023-04-21,15000,150100,10.0,10.05,10.0,10.05,0.0,7
35,2023-04-24,3198,31980,10.0,10.0,10.0,10.0,-0.05,4
36,2023-04-25,89195,929371,10.0,10.9,10.0,10.45,0.45,44
37,2023-04-26,14324,145748,10.4,10.4,10.05,10.25,-0.2,19
38,2023-04-27,2498,25541,10.3,10.35,10.3,10.35,0.1,4
39,2023-04-28,10000,101600,10.35,10.35,10.0,10.25,-0.1,9
40,2023-05-02,3026,31002,10.25,10.25,10.25,10.25,0.0,3
41,2023-05-03,37000,372620,10.25,10.4,9.84,9.84,-0.41,16
42,2023-05-04,10672,106107,10.05,10.2,9.9,10.2,0.36,15
43,2023-05-05,150,1515,,,,,0.0,1
44,2023-05-08,874,8740,,,,,0.0,5
45,2023-05-09,13342,136719,10.15,10.55,10.15,10.55,0.0,10
46,2023-05-10,41926,432015,10.55,10.55,10.0,10.45,-0.1,26
47,2023-05-11,15000,151860,10.45,10.45,9.96,10.25,-0.2,11
48,2023-05-12,46000,464550,10.15,10.25,10.0,10.25,0.0,21
49,2023-05-15,2120,21377,10.1,10.1,10.1,10.1,-0.15,5
50,2023-05-16,22757,226715,10.1,10.1,9.9,9.92,-0.18,21
51,2023-05-17,13470,133720,9.95,10.0,9.91,9.91,-0.01,20
52,2023-05-18,39630,392409,9.91,9.91,9.85,9.91,0.0,29
53,2023-05-19,29770,294420,9.92,9.99,9.81,9.92,0.01,28
54,2023-05-22,10033,99366,9.92,9.92,9.9,9.9,-0.02,8
55,2023-05-23,13559,134094,9.9,9.9,9.88,9.9,0.0,17
56,2023-05-24,2030,20099,9.89,9.9,9.89,9.9,0.0,3
57,2023-05-25,13549,134165,9.93,9.93,9.91,9.91,0.01,12
58,2023-05-26,17078,169041,9.91,9.91,9.89,9.89,-0.02,14
59,2023-05-29,10184,100945,9.92,9.93,9.88,9.9,0.01,14
60,2023-05-30,2054,20381,9.9,9.99,9.9,9.99,0.09,3
61,2023-05-31,9101,90277,9.92,9.92,9.91,9.92,-0.07,8
62,2023-06-01,19161,190106,9.92,9.95,9.92,9.95,0.03,21
63,2023-06-02,104028,1019370,9.91,10.0,9.7,9.96,0.01,57
64,2023-06-05,55385,548372,9.89,9.99,9.83,9.91,-0.05,32
65,2023-06-06,11159,110752,9.92,9.97,9.9,9.97,0.06,10
66,2023-06-07,17812,176264,9.94,9.94,9.85,9.85,-0.12,17
67,2023-06-08,23379,231903,9.99,9.99,9.9,9.95,0.1,16
68,2023-06-09,58097,580901,9.99,10.1,9.97,10.0,0.05,39
69,2023-06-12,49200,493550,10.1,10.25,9.9,9.91,-0.09,37
70,2023-06-13,23195,230436,9.91,10.0,9.9,9.94,0.03,16
71,2023-06-14,66756,666830,9.95,10.0,9.95,10.0,0.06,38
72,2023-06-15,110580,1110753,10.1,10.35,10.0,10.05,0.05,78
73,2023-06-16,15200,152900,10.05,10.1,10.05,10.05,0.0,14
74,2023-06-19,29000,289180,9.93,10.0,9.93,10.0,-0.05,17
75,2023-06-20,36470,363840,9.99,10.0,9.95,9.95,-0.05,26
76,2023-06-21,79222,786689,9.95,10.0,9.75,10.0,0.05,48
77,2023-06-26,45000,449910,10.0,10.0,9.93,9.99,-0.01,12
78,2023-06-27,41239,412302,10.0,10.0,9.96,10.0,0.01,21
79,2023-06-28,19027,189006,9.95,9.99,9.9,9.99,-0.01,14
80,2023-06-29,10063,100206,9.93,9.99,9.93,9.99,0.0,9
81,2023-06-30,15107,149585,9.99,9.99,9.85,9.91,-0.08,13
82,2023-07-03,28235,280546,10.05,10.05,9.91,9.99,0.08,15
83,2023-07-04,17101,169588,10.0,10.0,9.9,9.9,-0.09,13
84,2023-07-05,20109,197701,9.86,9.86,9.81,9.84,-0.06,13
85,2023-07-06,6683,65576,9.82,9.82,9.81,9.81,-0.03,9
86,2023-07-07,36328,353942,9.76,9.85,9.63,9.85,0.04,42
87,2023-07-10,18000,176330,9.74,9.94,9.73,9.75,-0.1,13
88,2023-07-11,140384,1365326,9.71,9.75,9.6,9.68,-0.07,17
89,2023-07-12,27439,264380,9.63,9.68,9.6,9.6,-0.08,23
90,2023-07-13,54054,524328,9.6,9.85,9.51,9.79,0.19,35
91,2023-07-14,101054,973541,9.63,9.71,9.3,9.66,-0.13,34
92,2023-07-17,114325,1128932,9.53,10.25,9.45,9.99,0.33,51
93,2023-07-18,41600,399019,9.7,9.7,9.51,9.55,-0.44,26
94,2023-07-19,21463,205343,9.53,9.7,9.53,9.55,0.0,16
95,2023-07-20,34030,331487,9.57,9.77,9.57,9.76,0.21,17
96,2023-07-21,8665,83594,9.67,9.67,9.65,9.65,-0.11,10
97,2023-07-24,83742,825200,9.58,9.95,9.58,9.81,0.16,45
98,2023-07-25,23246,227072,9.8,9.81,9.65,9.67,-0.14,12
99,2023-07-26,56859,546861,9.58,9.7,9.55,9.62,-0.05,27
100,2023-07-27,134016,1281882,9.73,9.73,9.46,9.55,-0.07,43
101,2023-07-28,89618,849422,9.5,9.54,9.38,9.53,-0.02,49
102,2023-07-31,152647,1414246,9.5,9.5,9.0,9.13,-0.4,77
103,2023-08-01,46666,425637,9.13,9.17,9.09,9.09,-0.04,27
104,2023-08-02,45013,411858,9.01,9.26,9.01,9.05,-0.04,30
105,2023-08-04,8496,76786,9.05,9.05,9.01,9.04,-0.01,12
106,2023-08-07,21110,194980,9.05,9.3,9.05,9.3,0.26,19
107,2023-08-08,8050,74908,9.3,9.31,9.3,9.3,0.0,8
108,2023-08-09,55716,502381,9.2,9.2,8.8,8.94,-0.36,47
109,2023-08-10,81880,747396,8.94,9.25,8.94,9.2,0.26,53
110,2023-08-11,33000,304150,9.2,9.24,9.19,9.2,0.0,14
111,2023-08-14,422056,4140184,9.28,10.1,9.28,9.94,0.74,154
112,2023-08-15,153492,1521147,9.98,9.98,9.75,9.95,0.01,64
113,2023-08-16,133914,1328909,9.92,9.95,9.8,9.91,-0.04,56
114,2023-08-17,60200,600881,10.0,10.15,9.94,10.1,0.19,33
115,2023-08-18,32518,325981,10.0,10.1,10.0,10.1,0.0,30
116,2023-08-21,22752,229068,10.1,10.1,10.0,10.1,0.0,23
117,2023-08-22,8592,85916,10.0,10.0,10.0,10.0,-0.1,8
118,2023-08-23,18001,176389,9.79,9.8,9.79,9.8,-0.2,13
119,2023-08-24,762317,8181208,9.7,10.75,9.7,10.75,0.95,279
120,2023-08-25,504364,5321114,10.0,11.0,10.0,10.85,0.1,212
121,2023-08-28,1245100,13438893,10.4,11.9,10.4,11.15,0.3,201
122,2023-08-29,267936,3066922,11.0,11.65,11.0,11.55,0.4,143
123,2023-08-30,216558,2515886,11.75,11.9,11.35,11.8,0.25,115
124,2023-08-31,1142176,14459952,11.9,12.95,11.85,12.9,1.1,496
125,2023-09-01,817883,10299994,12.5,12.9,11.8,12.85,-0.05,353
126,2023-09-04,461711,5819629,12.0,12.8,12.0,12.6,-0.25,263
127,2023-09-05,491265,6006019,12.55,12.65,11.85,12.3,-0.3,188
128,2023-09-06,207468,2433247,12.25,12.25,11.45,11.45,-0.85,118
129,2023-09-07,132143,1464584,11.0,11.4,10.75,11.3,-0.15,68
130,2023-09-08,45384,502231,11.0,11.35,10.95,11.35,0.05,58
131,2023-09-11,88043,971135,11.35,11.35,10.9,10.9,-0.45,73
132,2023-09-12,109328,1182301,10.7,11.0,10.45,11.0,0.1,53
133,2023-09-13,50061,537351,10.8,10.9,10.65,10.9,-0.1,30
134,2023-09-14,57958,635996,10.9,11.2,10.8,11.15,0.25,43
135,2023-09-15,27363,301271,10.95,11.15,10.95,11.1,-0.05,21
136,2023-09-18,98137,1062464,11.0,11.05,10.7,10.7,-0.4,27
137,2023-09-19,1099283,10791180,10.65,11.2,10.65,11.2,0.5,70
138,2023-09-20,144984,1603169,11.0,11.3,10.9,11.25,0.05,78
139,2023-09-21,133000,1453150,11.25,11.25,10.85,10.9,-0.35,46
