,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,275901,12172370,44.0,44.45,43.8,44.2,0.2,245
1,2023-03-02,283599,12557657,44.35,44.45,44.05,44.4,0.2,201
2,2023-03-03,321583,14311410,44.45,44.8,44.2,44.45,0.05,235
3,2023-03-06,207653,9253726,44.45,44.65,44.45,44.5,0.05,179
4,2023-03-07,157686,7018962,44.5,44.6,44.45,44.5,0.0,130
5,2023-03-08,437262,19637963,44.5,45.1,44.45,45.0,0.5,290
6,2023-03-09,241971,10877678,45.05,45.15,44.65,44.8,-0.2,192
7,2023-03-10,239780,10625766,44.65,44.7,44.0,44.4,-0.4,235
8,2023-03-13,129177,5680958,44.4,44.4,43.7,44.15,-0.25,138
9,2023-03-14,176955,7865457,44.2,45.0,43.9,44.3,0.15,131
10,2023-03-15,160008,7154649,44.85,44.85,44.65,44.75,0.45,132
11,2023-03-16,149067,6596711,44.65,44.75,44.0,44.15,-0.6,141
12,2023-03-17,100705,4470451,44.15,44.6,44.15,44.35,0.2,97
13,2023-03-20,71556,3187531,44.35,44.85,44.3,44.65,0.3,79
14,2023-03-21,88002,3936898,44.65,44.85,44.6,44.8,0.15,97
15,2023-03-22,291410,13115438,44.8,45.15,44.8,45.1,0.3,200
16,2023-03-23,397684,17751544,44.15,44.85,44.15,44.65,-0.45,301
17,2023-03-24,122149,5457725,44.7,44.75,44.65,44.7,0.05,103
18,2023-03-27,244990,10998507,44.7,45.0,44.7,44.95,0.25,166
19,2023-03-28,237279,10687464,44.95,45.15,44.95,44.95,0.0,193
20,2023-03-29,174998,7824022,44.95,45.1,44.6,44.7,-0.25,182
21,2023-03-30,54805,2457580,44.75,45.0,44.7,44.9,0.2,49
22,2023-03-31,71241,3199252,44.9,45.15,44.75,44.85,-0.05,80
23,2023-04-06,184965,8257757,44.7,44.95,44.5,44.7,-0.15,343
24,2023-04-07,167562,7535353,44.7,45.05,44.7,45.05,0.35,84
25,2023-04-10,142814,6440140,45.0,45.2,45.0,45.1,0.05,155
26,2023-04-11,114627,5159516,45.1,45.15,44.95,45.0,-0.1,115
27,2023-04-12,149169,6721423,45.0,45.15,45.0,45.05,0.05,93
28,2023-04-13,123774,5585600,45.25,45.25,45.05,45.1,0.05,98
29,2023-04-14,78876,3563666,45.15,45.25,45.1,45.2,0.1,77
30,2023-04-17,83330,3768337,45.15,45.3,45.1,45.2,0.0,87
31,2023-04-18,620889,28360060,45.25,46.4,44.95,46.0,0.8,411
32,2023-04-19,1250622,57942010,46.2,46.8,46.0,46.0,0.0,851
33,2023-04-20,316996,14359697,45.55,45.7,45.0,45.0,-1.0,329
34,2023-04-21,345313,15542593,45.9,45.9,44.75,45.3,0.3,282
35,2023-04-24,98520,4470764,45.3,45.6,45.0,45.35,0.05,111
36,2023-04-25,100208,4535489,45.5,45.6,45.1,45.15,-0.2,116
37,2023-04-26,268102,12255062,45.2,46.35,45.2,46.0,0.85,227
38,2023-04-27,173681,7995691,46.05,46.35,45.7,46.0,0.0,140
39,2023-04-28,101034,4643923,46.25,46.25,45.75,45.95,-0.05,198
40,2023-05-02,96589,4445574,46.0,46.15,45.9,45.9,-0.05,194
41,2023-05-03,67502,3095450,46.0,46.0,45.8,45.85,-0.05,82
42,2023-05-04,53054,2432837,45.7,46.0,45.7,45.9,0.05,61
43,2023-05-05,57311,2628745,45.9,45.95,45.75,45.95,0.05,57
44,2023-05-08,134879,6171954,45.95,45.95,45.65,45.65,-0.3,166
45,2023-05-09,159313,7244465,45.6,45.75,45.35,45.65,0.0,145
46,2023-05-10,100922,4608601,45.65,45.8,45.5,45.7,0.05,79
47,2023-05-11,179304,8099157,45.6,45.6,45.0,45.15,-0.55,203
48,2023-05-12,61582,2783990,45.15,45.35,45.1,45.3,0.15,57
49,2023-05-15,77422,3508272,45.4,45.4,45.25,45.3,0.0,81
50,2023-05-16,99659,4508499,45.25,45.4,45.0,45.4,0.1,72
51,2023-05-17,195694,8971210,45.35,46.0,45.35,46.0,0.6,184
52,2023-05-18,126431,5798122,46.0,46.0,45.6,45.85,-0.15,242
53,2023-05-19,93467,4286348,45.9,45.95,45.8,45.85,0.0,106
54,2023-05-22,177810,8110800,45.85,45.85,45.1,45.6,-0.25,148
55,2023-05-23,88936,4057533,45.65,45.75,45.5,45.75,0.15,85
56,2023-05-24,69648,3188163,45.95,45.95,45.7,45.75,0.0,62
57,2023-05-25,99054,4542180,45.9,45.95,45.7,45.9,0.15,73
58,2023-05-26,166143,7614715,45.9,45.9,45.7,45.8,-0.1,115
59,2023-05-29,239131,10947449,45.9,45.9,45.75,45.75,-0.05,144
60,2023-05-30,87121,3993282,45.8,45.9,45.75,45.9,0.15,70
61,2023-05-31,177942,8145788,45.95,45.95,45.7,45.8,-0.1,147
62,2023-06-01,121534,5564727,45.8,45.9,45.7,45.8,0.0,108
63,2023-06-02,187123,8591754,45.8,46.0,45.75,46.0,0.2,146
64,2023-06-05,202592,9350452,46.0,46.3,46.0,46.15,0.15,131
65,2023-06-06,311934,14466692,46.2,46.55,46.15,46.55,0.4,206
66,2023-06-07,156920,7293945,46.5,46.6,46.35,46.45,-0.1,175
67,2023-06-08,136380,6339811,46.5,46.55,46.4,46.5,0.05,119
68,2023-06-09,145090,6741281,46.5,46.6,46.35,46.55,0.05,121
69,2023-06-12,116726,5440784,46.65,46.8,46.5,46.6,0.05,114
70,2023-06-13,117482,5471550,46.5,46.65,46.5,46.5,-0.1,146
71,2023-06-14,146563,6815859,46.5,46.7,46.45,46.6,0.1,128
72,2023-06-15,176846,8212400,46.5,46.5,46.35,46.5,-0.1,125
73,2023-06-16,195079,9075860,46.45,46.65,46.4,46.55,0.05,160
74,2023-06-19,114359,5324219,46.55,46.65,46.45,46.65,0.1,103
75,2023-06-20,69691,3242458,46.6,46.6,46.4,46.6,-0.05,85
76,2023-06-21,87215,4067176,46.65,46.7,46.55,46.7,0.1,96
77,2023-06-26,147338,6886053,46.7,46.8,46.6,46.8,0.1,138
78,2023-06-27,153658,7185553,46.8,46.8,46.7,46.7,-0.1,133
79,2023-06-28,87086,4059064,46.7,46.7,46.55,46.6,-0.1,89
80,2023-06-29,88419,4127864,46.6,46.75,46.6,46.65,0.05,89
81,2023-06-30,141022,6575018,46.65,46.65,46.6,46.65,0.0,112
82,2023-07-03,225280,10502298,46.7,46.75,46.55,46.6,-0.05,154
83,2023-07-04,258819,12113850,46.6,46.95,46.6,46.85,0.25,204
84,2023-07-05,550433,25850937,46.85,47.2,46.75,46.85,0.0,308
85,2023-07-06,639960,30060536,47.0,47.05,46.85,47.0,0.15,452
86,2023-07-07,755446,33699049,44.25,45.1,44.2,44.75,0.0,718
87,2023-07-10,236263,10531353,44.75,44.75,44.45,44.55,-0.2,224
88,2023-07-11,251823,11214460,44.65,44.7,44.45,44.55,0.0,268
89,2023-07-12,124418,5530965,44.55,44.6,44.25,44.6,0.05,188
90,2023-07-13,230538,10371805,44.6,45.1,44.6,45.05,0.45,226
91,2023-07-14,167510,7568837,45.05,45.3,45.05,45.1,0.05,175
92,2023-07-17,251196,11410080,45.2,45.95,44.95,45.95,0.85,228
93,2023-07-18,144544,6599005,45.9,45.9,45.5,45.75,-0.2,149
94,2023-07-19,106367,4824532,45.45,45.45,45.1,45.3,-0.45,153
95,2023-07-20,79542,3604394,45.3,45.45,45.2,45.2,-0.1,93
96,2023-07-21,107565,4859257,45.2,45.5,45.05,45.1,-0.1,118
97,2023-07-24,78857,3552388,45.1,45.1,45.0,45.05,-0.05,101
98,2023-07-25,151665,6850759,45.1,45.3,45.05,45.15,0.1,103
99,2023-07-26,70281,3179587,45.0,45.45,45.0,45.15,0.0,71
100,2023-07-27,75301,3400845,45.1,45.2,45.05,45.15,0.0,95
101,2023-07-28,41153,1861135,45.15,45.2,45.15,45.2,0.05,67
102,2023-07-31,71660,3248876,45.25,45.4,45.2,45.3,0.1,112
103,2023-08-01,288493,13238938,45.3,46.4,45.3,45.85,0.55,276
104,2023-08-02,135096,6148599,45.85,45.85,45.35,45.5,-0.35,174
105,2023-08-04,119819,5437143,45.5,45.5,45.2,45.4,-0.1,142
106,2023-08-07,96549,4394837,45.95,45.95,45.4,45.5,0.1,126
107,2023-08-08,118243,5367718,45.8,45.8,45.15,45.65,0.15,167
108,2023-08-09,72455,3303854,45.65,45.7,45.25,45.65,0.0,70
109,2023-08-10,98869,4483393,45.65,45.7,45.2,45.45,-0.2,103
110,2023-08-11,95769,4360403,45.55,45.7,45.4,45.4,-0.05,93
111,2023-08-14,78238,3556508,45.9,46.0,45.3,45.35,-0.05,98
112,2023-08-15,71832,3271511,45.5,45.8,45.4,45.4,0.05,84
113,2023-08-16,63168,2861984,45.35,45.35,45.25,45.3,-0.1,80
114,2023-08-17,58290,2633134,45.1,45.25,45.1,45.2,-0.1,72
115,2023-08-18,48831,2209994,45.4,45.4,45.2,45.25,0.05,48
116,2023-08-21,226963,10230191,45.25,45.9,45.0,45.0,-0.25,200
117,2023-08-22,391921,17596215,45.0,45.0,44.8,44.8,-0.2,336
118,2023-08-23,102175,4590449,44.9,45.0,44.85,44.9,0.1,113
119,2023-08-24,174451,7818489,45.0,45.0,44.7,44.85,-0.05,177
120,2023-08-25,82438,3696289,44.85,44.95,44.7,44.9,0.05,76
121,2023-08-28,131913,5887294,44.8,44.8,44.5,44.75,-0.15,175
122,2023-08-29,82454,3684769,44.75,44.8,44.6,44.7,-0.05,98
123,2023-08-30,60521,2708817,44.7,44.85,44.7,44.75,0.05,52
124,2023-08-31,45944,2056048,44.75,44.8,44.65,44.8,0.05,76
125,2023-09-01,194889,8769735,44.75,45.3,44.7,45.0,0.2,138
126,2023-09-04,77829,3502161,45.0,45.1,44.9,45.05,0.05,77
127,2023-09-05,56381,2531751,45.05,45.05,44.8,44.9,-0.15,80
128,2023-09-06,95060,4288437,45.15,45.6,44.95,45.0,0.1,100
129,2023-09-07,47962,2155569,45.05,45.05,44.85,45.0,0.0,65
130,2023-09-08,34932,1567976,44.95,44.95,44.85,44.9,-0.1,63
131,2023-09-11,77881,3497739,44.9,45.2,44.8,44.8,-0.1,81
132,2023-09-12,75890,3429129,44.85,45.45,44.8,44.9,0.1,61
133,2023-09-13,33606,1509799,44.9,45.0,44.85,44.95,0.05,43
134,2023-09-14,87658,3938739,44.95,45.0,44.85,44.95,0.0,96
135,2023-09-15,104345,4685367,44.95,45.0,44.85,44.95,0.0,121
136,2023-09-18,61303,2757768,44.95,45.1,44.9,45.05,0.1,77
137,2023-09-19,32010,1442037,45.0,45.1,45.0,45.1,0.05,47
138,2023-09-20,39900,1802655,45.1,45.3,45.05,45.25,0.15,44
139,2023-09-21,104767,4712869,45.3,45.3,44.9,44.95,-0.3,98
140,2023-09-22,21074,946441,45.0,45.0,44.85,45.0,0.05,24
141,2023-09-25,68865,3094790,45.0,45.0,44.85,44.9,-0.1,89
142,2023-09-26,20147,904838,44.9,44.95,44.9,44.9,0.0,26
143,2023-09-27,89528,4017190,44.9,45.0,44.8,44.9,0.0,82
144,2023-09-28,45571,2046401,44.9,45.0,44.85,45.0,0.1,52
145,2023-10-02,58911,2654724,45.0,45.2,44.95,45.0,0.0,69
146,2023-10-03,54817,2469247,45.0,45.2,44.95,45.05,0.05,71
147,2023-10-04,57305,2577544,45.05,45.1,44.9,45.0,-0.05,69
148,2023-10-05,53045,2382437,44.95,44.95,44.85,44.9,-0.1,75
149,2023-10-06,42691,1918703,44.95,45.0,44.85,45.0,0.1,52
150,2023-10-11,140179,6302645,45.4,45.4,44.9,45.05,0.05,133
151,2023-10-12,62644,2821807,45.2,45.2,45.0,45.05,0.0,70
152,2023-10-13,58552,2633732,45.0,45.1,44.9,45.0,-0.05,72
153,2023-10-16,41752,1878342,45.0,45.05,44.95,45.05,0.05,42
154,2023-10-17,51009,2297113,45.0,45.1,45.0,45.05,0.0,67
155,2023-10-18,86330,3886327,45.05,45.1,44.95,45.05,0.0,92
156,2023-10-19,77074,3467088,45.05,45.1,44.9,44.95,-0.1,93
