,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,1582669,130038291,81.6,83.1,80.5,82.4,0.6,1112
1,2023-03-02,2925088,242147858,82.7,84.3,81.7,81.7,-0.7,2046
2,2023-03-03,2045553,168851185,82.2,83.5,81.6,82.7,1.0,1468
3,2023-03-06,2430086,201582110,83.5,83.8,82.3,82.7,0.0,1773
4,2023-03-07,10239321,874480631,83.1,87.0,83.1,84.3,1.6,6503
5,2023-03-08,11707646,987614819,85.0,86.5,82.3,83.9,-0.4,7504
6,2023-03-09,10183209,865367759,84.3,86.6,83.1,83.4,-0.5,5783
7,2023-03-10,6956373,554743218,82.7,82.8,77.4,77.8,-5.6,5491
8,2023-03-13,5179761,390085210,77.0,77.1,74.0,75.0,-2.8,3388
9,2023-03-14,2561160,189361971,74.5,74.6,73.3,73.3,-1.7,2160
10,2023-03-15,2114006,157397085,74.2,75.4,73.7,73.7,0.4,1549
11,2023-03-16,2034577,149399202,73.2,74.2,72.8,73.2,-0.5,1444
12,2023-03-17,1829517,135835933,74.4,75.0,73.2,74.1,0.9,1490
13,2023-03-20,1450087,108997747,74.3,75.8,74.0,75.3,1.2,1131
14,2023-03-21,2389753,182646961,75.7,77.4,75.5,77.4,2.1,1902
15,2023-03-22,6562674,530614886,78.3,82.7,77.9,81.3,3.9,4678
16,2023-03-23,10322053,862765277,82.1,84.5,81.6,84.0,2.7,6797
17,2023-03-24,4831189,402302744,84.5,84.8,82.2,84.2,0.2,4352
18,2023-03-27,3060782,255502667,83.5,84.2,82.7,83.1,-1.1,2342
19,2023-03-28,2147913,177902346,82.9,84.2,81.9,82.2,-0.9,2067
20,2023-03-29,2487768,207483167,82.6,84.0,82.1,83.8,1.6,2008
21,2023-03-30,6729177,574376775,85.1,86.6,84.0,85.5,1.7,5122
22,2023-03-31,3131359,267434505,86.4,86.4,84.3,85.3,-0.2,2208
23,2023-04-06,1443052,123062667,85.2,85.8,84.4,85.8,0.5,1403
24,2023-04-07,2169143,186300246,86.3,86.7,85.2,85.8,0.0,1633
25,2023-04-10,2262086,193425797,86.0,86.8,84.8,84.8,-1.0,1458
26,2023-04-11,3246405,274375197,85.1,85.5,83.5,83.5,-1.3,3656
27,2023-04-12,1585422,134339335,84.1,85.2,84.0,84.6,1.1,1384
28,2023-04-13,2199032,185652805,85.5,85.5,83.5,84.4,-0.2,2209
29,2023-04-14,907862,76609717,84.9,85.0,83.9,84.1,-0.3,1388
30,2023-04-17,1232492,103488108,84.6,84.7,83.4,83.4,-0.7,1395
31,2023-04-18,4763307,407582227,84.1,87.0,82.8,86.1,2.7,3380
32,2023-04-19,5909515,500665783,85.8,87.7,82.1,82.3,-3.8,5149
33,2023-04-20,2874549,232452503,83.3,83.3,79.8,80.2,-2.1,2255
34,2023-04-21,1849756,145262234,79.6,80.1,77.6,77.8,-2.4,1503
35,2023-04-24,1116822,86523320,77.0,78.3,76.6,77.4,-0.4,1233
36,2023-04-25,1906563,145291251,78.0,78.1,74.9,76.0,-1.4,1633
37,2023-04-26,809957,61327904,75.9,76.5,75.1,75.6,-0.4,675
38,2023-04-27,884715,67307044,75.8,77.1,74.3,76.6,1.0,769
39,2023-04-28,1667253,130256224,77.5,79.3,76.7,79.0,2.4,1458
40,2023-05-02,833541,65762338,79.0,79.6,78.3,79.0,0.0,802
41,2023-05-03,776525,61610231,79.0,79.8,78.2,79.8,0.8,673
42,2023-05-04,742397,59334378,79.8,80.5,79.1,79.9,0.1,752
43,2023-05-05,849399,68442138,80.3,80.9,80.0,80.8,0.9,673
44,2023-05-08,1267615,103844146,82.6,82.6,81.4,81.5,0.7,1468
45,2023-05-09,2005631,165123336,82.4,83.4,81.3,81.7,0.2,1935
46,2023-05-10,1192423,98537587,82.2,83.1,81.4,82.9,1.2,1201
47,2023-05-11,1653857,136641960,83.8,83.8,81.5,81.9,-1.0,1622
48,2023-05-12,1593617,132398499,82.1,83.8,81.6,83.8,1.9,1320
49,2023-05-15,2351450,198359704,83.9,85.5,83.2,84.6,0.8,1822
50,2023-05-16,24264147,2200625455,86.0,93.0,85.2,93.0,8.4,15494
51,2023-05-17,28218230,2689877801,93.2,98.0,92.1,97.1,4.1,19750
52,2023-05-18,10082094,970609460,97.5,98.7,94.5,95.4,-1.7,8696
53,2023-05-19,8192230,759816108,96.3,96.4,90.4,92.1,-3.3,6028
54,2023-05-22,4540844,412497296,92.9,92.9,89.5,90.8,-1.3,3625
55,2023-05-23,3328550,306390455,92.0,93.0,91.2,91.4,0.6,2483
56,2023-05-24,3068869,283865730,92.1,94.2,90.9,92.1,0.7,2559
57,2023-05-25,2892952,263394538,93.5,93.5,90.3,90.3,-1.8,2460
58,2023-05-26,2207886,198320300,91.0,91.1,89.2,89.5,-0.8,1831
59,2023-05-29,1711798,155599495,89.6,91.5,89.6,91.2,1.7,1300
60,2023-05-30,2185964,195703361,91.5,91.5,88.8,88.8,-2.4,1949
61,2023-05-31,1336877,119740471,88.8,90.2,88.6,90.1,1.3,975
62,2023-06-01,2825010,258101432,90.1,92.7,89.4,92.0,1.9,2176
63,2023-06-02,3633468,330335659,93.1,93.1,90.2,90.2,-1.8,3434
64,2023-06-05,2428306,223193155,90.9,92.8,90.3,91.9,1.7,1849
65,2023-06-06,3191558,292417901,91.9,93.7,90.4,90.8,-1.1,2968
66,2023-06-07,2056899,189466597,91.6,92.9,91.3,92.3,1.5,1510
67,2023-06-08,3736717,341447285,93.5,93.6,90.1,90.2,-2.1,2848
68,2023-06-09,2224867,204378935,91.0,92.5,91.0,91.7,1.5,1732
69,2023-06-12,1593038,144971798,92.2,92.5,90.2,90.8,-0.9,1594
70,2023-06-13,4077917,378205400,91.3,93.8,91.0,92.8,2.0,3380
71,2023-06-14,15036650,1497785421,95.0,102.0,95.0,102.0,9.2,10014
72,2023-06-15,20528109,2021067214,103.5,103.5,96.5,96.7,-5.3,14311
73,2023-06-16,9908451,929990596,97.0,97.0,91.9,91.9,-4.8,7891
74,2023-06-19,3569315,328157958,92.0,93.1,91.1,91.1,-0.8,2781
75,2023-06-20,1729132,157578018,91.3,91.8,90.5,90.9,-0.2,1483
76,2023-06-21,1258463,115378923,91.2,92.2,90.7,91.8,0.9,1175
77,2023-06-26,1696421,155719410,91.5,92.8,90.8,91.0,-0.8,1417
78,2023-06-27,2977142,266706716,91.4,91.5,88.7,88.7,-2.3,2362
79,2023-06-28,1696247,150553880,89.1,89.6,88.1,88.2,-0.5,1375
80,2023-06-29,1379175,122320150,88.8,89.2,88.2,88.6,0.4,1058
81,2023-06-30,1889535,170164041,88.6,91.3,88.3,90.1,1.5,1566
82,2023-07-03,3957733,367208498,91.0,94.1,90.5,93.6,3.5,3351
83,2023-07-04,4979664,471105599,93.8,95.6,93.2,94.6,1.0,4312
84,2023-07-05,6195991,599253793,95.5,98.8,95.3,95.3,0.7,4822
85,2023-07-06,3651369,349242441,95.8,97.1,94.2,95.0,-0.3,3814
86,2023-07-07,2569702,240828111,95.0,95.5,92.9,92.9,-2.1,1927
87,2023-07-10,9086324,777411972,90.0,90.4,83.7,83.8,-9.1,7243
88,2023-07-11,2708212,227622551,84.3,85.0,83.3,83.7,-0.1,2198
89,2023-07-12,1848679,154778762,84.2,84.4,83.3,83.4,-0.3,1568
90,2023-07-13,3366469,285176803,84.0,85.6,83.4,84.4,1.0,2322
91,2023-07-14,3123790,269600584,85.0,87.5,84.6,87.4,3.0,2151
92,2023-07-17,3223927,283227946,88.8,88.8,86.9,88.0,0.6,2312
93,2023-07-18,3432299,300359568,89.0,89.0,86.3,88.3,0.3,2259
94,2023-07-19,3031039,253932901,85.3,85.4,82.8,82.8,0.0,2384
95,2023-07-20,973772,81089671,83.2,84.0,82.8,83.1,0.3,797
96,2023-07-21,1189709,97450589,82.7,82.7,81.5,82.2,-0.9,1068
97,2023-07-24,1379629,111917896,82.6,82.6,80.3,81.1,-1.1,1218
98,2023-07-25,1415179,117582521,82.1,83.8,82.0,83.7,2.6,1166
99,2023-07-26,1610702,135436295,84.8,85.0,83.3,84.3,0.6,1166
100,2023-07-27,1723273,143599029,84.9,84.9,82.8,82.8,-1.5,1634
101,2023-07-28,1448255,119964889,83.2,84.2,81.6,83.3,0.5,1181
102,2023-07-31,1469753,122479244,84.0,84.5,82.0,82.2,-1.1,1145
103,2023-08-01,1186085,96729723,82.3,83.6,80.8,81.2,-1.0,1395
104,2023-08-02,1967238,156155932,81.2,81.7,78.0,78.7,-2.5,1737
105,2023-08-04,1260357,100611972,78.7,81.0,77.6,80.5,1.8,901
106,2023-08-07,3226150,270654828,82.7,84.8,81.8,84.5,4.0,2349
107,2023-08-08,2207900,182815083,84.2,84.2,81.9,83.1,-1.4,2377
108,2023-08-09,781247,64493378,83.1,83.5,82.1,82.4,-0.7,880
109,2023-08-10,1795175,144514730,82.4,82.4,79.7,80.0,-2.4,1521
110,2023-08-11,1010378,81435396,80.6,81.5,79.9,80.1,0.1,855
111,2023-08-14,1146980,90063250,79.3,79.6,77.7,78.4,-1.7,1002
112,2023-08-15,625134,49388941,79.1,79.6,78.4,79.0,0.6,606
113,2023-08-16,977897,76984069,78.1,79.5,77.7,79.0,0.0,765
114,2023-08-17,989351,79068479,78.8,80.7,78.4,80.6,1.6,843
115,2023-08-18,1054505,83999378,79.8,80.6,79.1,79.3,-1.3,1094
116,2023-08-21,302928,24168118,79.9,80.3,79.4,79.5,0.2,294
117,2023-08-22,620048,49090831,79.9,80.2,78.5,78.5,-1.0,579
118,2023-08-23,665477,52845328,78.6,80.1,78.2,79.4,0.9,510
119,2023-08-24,794684,63634736,79.9,80.9,79.4,80.0,0.6,925
