,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,15101,684632,45.4,45.5,45.0,45.4,0.0,115
1,2023-03-02,4539,206305,45.4,45.5,45.4,45.5,0.1,67
2,2023-03-03,29071,1325615,45.7,45.8,45.3,45.75,0.25,94
3,2023-03-06,31381,1440461,45.8,46.05,45.7,46.0,0.25,153
4,2023-03-07,118387,5468190,46.0,46.55,45.9,46.55,0.55,199
5,2023-03-08,92119,4351512,46.55,48.0,46.55,48.0,1.45,159
6,2023-03-09,164823,8243314,48.5,51.6,48.5,49.5,1.5,246
7,2023-03-10,108710,5345434,50.0,50.0,48.8,49.5,0.0,141
8,2023-03-13,32173,1589133,48.25,49.6,48.25,49.45,-0.05,126
9,2023-03-14,36204,1797133,49.8,49.8,49.5,49.65,0.2,112
10,2023-03-15,169904,8706361,49.9,51.9,49.85,50.9,1.25,178
11,2023-03-16,2121813,118609335,55.9,55.9,55.9,55.9,5.0,441
12,2023-03-17,3685500,207130731,56.3,56.9,55.7,55.8,-0.1,2308
13,2023-03-20,593642,33223710,55.8,56.2,55.8,56.2,0.4,482
14,2023-03-21,482214,26890154,56.1,56.1,55.5,55.7,-0.5,563
15,2023-03-22,263703,14738177,55.8,56.0,55.8,55.9,0.2,264
16,2023-03-23,264762,14844388,56.0,56.2,55.9,55.9,0.0,278
17,2023-03-24,257337,14444605,56.2,56.3,56.0,56.2,0.3,211
18,2023-03-27,154073,8685879,56.3,56.5,56.3,56.4,0.2,243
19,2023-03-28,147994,8350540,56.4,56.6,56.3,56.5,0.1,213
20,2023-03-29,280309,15841136,56.5,56.6,56.4,56.6,0.1,187
21,2023-03-30,224977,12789057,56.6,57.1,56.6,57.1,0.5,259
22,2023-03-31,81532,4588430,56.6,56.7,55.8,55.8,-1.3,129
23,2023-04-06,67131,3707211,56.0,56.0,54.7,54.7,-1.1,170
24,2023-04-07,258645,13778626,54.1,54.3,52.5,54.2,-0.5,345
25,2023-04-10,184100,9817041,53.7,54.0,52.8,53.8,-0.4,332
26,2023-04-11,82781,4466904,54.4,54.4,53.7,53.7,-0.1,271
27,2023-04-12,110181,5986591,54.0,55.0,53.9,54.2,0.5,169
28,2023-04-13,29061,1561084,53.7,54.0,53.6,53.6,-0.6,62
29,2023-04-14,20506,1103799,53.6,54.0,53.6,53.8,0.2,52
30,2023-04-17,46339,2483783,53.8,53.8,53.5,53.7,-0.1,138
31,2023-04-18,41186,2194173,53.6,53.6,53.0,53.4,-0.3,57
32,2023-04-19,28366,1513186,53.3,53.6,53.2,53.2,-0.2,50
33,2023-04-20,19115,1009208,52.8,53.0,52.6,52.6,-0.6,36
34,2023-04-21,19209,1007501,52.8,52.9,52.2,52.4,-0.2,34
35,2023-04-24,21285,1103018,51.9,52.0,51.4,52.0,-0.4,34
36,2023-04-25,52771,2710059,53.2,53.2,50.1,50.2,-1.8,57
37,2023-04-26,14029,705655,50.2,51.0,50.1,51.0,0.8,24
