,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,775433,78386412,101.5,102.0,100.5,101.5,0.0,707
1,2023-03-02,695386,71013748,101.5,103.0,101.5,102.0,0.5,706
2,2023-03-03,535073,54636024,102.5,103.0,101.5,102.0,0.0,607
3,2023-03-06,992249,103102429,103.0,105.0,103.0,104.5,2.5,1023
4,2023-03-07,1069801,111755237,105.0,105.0,103.5,105.0,0.5,1004
5,2023-03-08,866430,90304606,104.0,105.0,103.5,104.5,-0.5,785
6,2023-03-09,1127215,115697915,105.0,105.0,101.5,101.5,-3.0,1901
7,2023-03-10,1330866,132638668,100.5,101.0,99.0,99.0,-2.5,2190
8,2023-03-13,912550,88371508,98.0,98.8,95.0,97.2,-1.8,1599
9,2023-03-14,996053,95508941,97.3,97.8,95.0,95.3,-1.9,1563
10,2023-03-15,709810,67878040,96.8,96.8,94.6,94.6,-0.7,1186
11,2023-03-16,770638,71962922,94.0,94.5,92.5,92.7,-1.9,1155
12,2023-03-17,548502,51594498,94.5,94.9,93.2,94.7,2.0,774
13,2023-03-20,633146,60841045,95.7,96.7,95.3,96.6,1.9,1082
14,2023-03-21,1363468,134929911,97.1,101.0,96.7,100.5,3.9,1437
15,2023-03-22,2342305,238742737,102.0,103.0,100.5,101.5,1.0,2175
16,2023-03-23,991855,100835879,101.5,102.5,100.5,101.5,0.0,1174
17,2023-03-24,1925656,197767679,102.5,104.0,101.5,102.0,0.5,1516
18,2023-03-27,825328,82847675,101.5,101.5,100.0,100.0,-2.0,1036
19,2023-03-28,641107,63327980,100.0,100.0,98.2,98.3,-1.7,930
20,2023-03-29,433807,42575142,98.5,99.4,97.2,97.5,-0.8,656
21,2023-03-30,355623,34856185,98.8,98.8,97.6,98.3,0.8,503
22,2023-03-31,327858,32206365,98.8,99.1,98.0,98.0,-0.3,506
23,2023-04-06,284707,27994958,98.2,99.0,97.2,98.4,0.4,500
24,2023-04-07,278763,27475287,98.4,99.1,98.3,98.4,0.0,418
25,2023-04-10,311535,30656003,98.4,98.9,98.1,98.7,0.3,557
26,2023-04-11,774398,77412461,98.7,100.5,98.7,100.0,1.3,838
27,2023-04-12,574247,56837713,99.3,99.5,98.6,98.9,-1.1,758
28,2023-04-13,478118,46850568,99.0,99.0,97.5,97.7,-1.2,658
29,2023-04-14,908889,90317598,98.7,100.0,98.0,99.9,2.2,843
30,2023-04-17,947768,94943926,100.0,101.0,99.1,100.0,0.1,1028
31,2023-04-18,1099092,110559226,101.5,102.0,99.0,99.0,-1.0,1186
32,2023-04-19,594940,58381281,99.3,99.6,97.5,97.5,-1.5,782
33,2023-04-20,904983,86534444,97.5,97.5,95.1,95.3,-2.2,1221
34,2023-04-21,641323,60304389,95.0,96.0,93.1,93.4,-1.9,974
35,2023-04-24,276889,26155037,92.7,95.7,92.7,94.8,1.4,886
36,2023-04-25,582290,54091686,95.4,95.4,92.0,92.2,-2.6,1454
37,2023-04-26,438862,40358080,92.0,93.2,91.3,92.8,0.6,1354
38,2023-04-27,209917,19443798,92.5,93.1,92.0,92.6,-0.2,718
39,2023-04-28,199983,18692535,94.4,94.4,93.1,93.3,0.7,400
40,2023-05-02,267183,24941877,93.5,93.6,92.9,93.6,0.3,538
41,2023-05-03,272132,25165148,93.3,93.3,92.0,92.3,-1.3,328
42,2023-05-04,231179,21390929,92.1,93.2,92.1,92.5,0.2,259
