,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,2443012,85293023,34.7,35.3,34.45,35.0,-0.4,1408
1,2023-03-02,2527107,88392697,35.05,35.8,34.5,35.2,0.2,1441
2,2023-03-03,1921483,67920666,35.3,35.7,35.1,35.15,-0.05,1039
3,2023-03-06,1948939,68293029,35.2,35.3,34.7,35.1,-0.05,1039
4,2023-03-07,2064923,72596849,35.15,35.5,34.8,34.8,-0.3,1208
5,2023-03-08,1186525,40822939,34.9,34.9,34.1,34.1,-0.7,808
6,2023-03-09,1887657,64523843,34.2,34.55,33.85,34.25,0.15,1004
7,2023-03-10,2772464,92851646,34.2,34.55,32.55,32.95,-1.3,1442
8,2023-03-13,2436941,78350622,32.8,33.25,31.65,32.3,-0.65,1383
9,2023-03-14,1724264,54962996,32.2,32.55,31.3,31.3,-1.0,834
10,2023-03-15,1538789,48849246,31.6,32.05,31.5,31.7,0.4,688
11,2023-03-16,4392740,139580488,31.65,32.05,31.25,31.65,-0.05,2120
12,2023-03-17,4065503,130998464,32.15,32.45,32.0,32.1,0.45,2053
13,2023-03-20,1488370,47783729,32.0,32.45,31.7,32.35,0.25,730
14,2023-03-21,1666517,54788569,32.5,33.25,32.3,32.9,0.55,890
15,2023-03-22,1941835,64194748,33.1,33.4,32.7,33.25,0.35,978
16,2023-03-23,1409569,46684304,33.05,33.6,32.8,32.8,-0.45,725
17,2023-03-24,1170835,37914451,32.95,32.95,32.05,32.05,-0.75,720
18,2023-03-27,560279,17967465,32.05,32.3,31.8,32.1,0.05,356
19,2023-03-28,1219285,38554477,32.0,32.05,31.2,31.7,-0.4,636
20,2023-03-29,1090247,34695149,31.9,32.2,31.5,31.75,0.05,488
21,2023-03-30,1772299,56757778,32.0,32.4,31.7,32.05,0.3,798
22,2023-03-31,1506817,48585644,32.1,32.6,31.9,31.9,-0.15,654
23,2023-04-06,762667,24305473,32.1,32.15,31.6,32.1,0.2,408
24,2023-04-07,1344166,43074523,32.25,32.5,31.6,32.0,-0.1,607
25,2023-04-10,2254104,73392837,32.15,32.85,32.0,32.6,0.6,1198
26,2023-04-11,861397,28026672,32.65,32.75,32.3,32.7,0.1,510
27,2023-04-12,1852999,61875882,33.1,33.8,33.1,33.15,0.45,1017
28,2023-04-13,878158,29017729,33.0,33.35,32.7,33.15,0.0,458
29,2023-04-14,1797058,60402243,33.55,34.25,33.0,33.4,0.25,980
30,2023-04-17,1442262,48235611,33.7,34.15,33.05,33.05,-0.35,755
31,2023-04-18,1312417,42977517,33.25,33.25,32.55,32.9,-0.15,658
32,2023-04-19,3083739,102440418,33.05,33.6,32.85,33.15,0.25,1427
33,2023-04-20,2209654,72114168,33.1,33.45,32.0,32.6,-0.55,945
34,2023-04-21,1720165,55408196,32.8,33.1,31.45,31.9,-0.7,743
35,2023-04-24,849134,27022813,31.85,32.25,31.45,31.45,-0.45,431
36,2023-04-25,1139144,35820984,31.7,31.7,31.05,31.5,0.05,607
37,2023-04-26,1994834,62249128,31.7,31.8,30.55,31.3,-0.2,755
38,2023-04-27,780941,24273782,31.5,31.6,30.8,31.0,-0.3,426
39,2023-04-28,1002489,31272556,31.3,31.45,30.95,31.05,0.05,495
40,2023-05-02,416536,12824691,31.25,31.25,30.65,30.7,-0.35,348
41,2023-05-03,416735,12598183,30.65,30.65,30.05,30.1,-0.6,352
42,2023-05-04,691991,20740649,30.0,30.25,29.65,30.05,-0.05,363
43,2023-05-05,658619,19810111,30.1,30.55,29.75,29.8,-0.25,399
44,2023-05-08,514100,15304541,29.9,29.95,29.45,29.8,0.0,283
45,2023-05-09,937233,27585027,30.0,30.3,28.9,28.9,-0.9,534
46,2023-05-10,745323,21436234,28.8,29.05,28.45,28.95,0.05,351
47,2023-05-11,1167671,33654084,28.95,29.25,28.4,28.65,-0.3,481
48,2023-05-12,1120725,32101764,28.7,28.95,28.35,28.55,-0.1,442
49,2023-05-15,640153,18289095,28.65,28.9,28.15,28.15,-0.4,261
50,2023-05-16,966357,27162620,28.35,28.35,27.9,28.15,0.0,415
51,2023-05-17,1613130,45574569,28.35,28.6,27.9,27.9,-0.25,717
52,2023-05-18,785642,22024881,28.1,28.3,27.85,28.2,0.3,463
53,2023-05-19,1063786,29914801,28.35,28.4,27.85,27.85,-0.35,560
