,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,124599,2240080,18.1,18.1,17.85,17.85,-0.1,85
1,2023-03-02,74543,1331383,17.9,18.0,17.75,17.75,-0.1,204
2,2023-03-03,59131,1053438,17.8,17.95,17.75,17.8,0.05,100
3,2023-03-06,570624,10211460,17.85,17.95,17.75,17.9,0.1,84
4,2023-03-07,741972,14465130,17.9,19.65,17.9,19.65,1.75,412
5,2023-03-08,698097,13813547,20.0,20.15,19.3,19.3,-0.35,540
6,2023-03-09,831846,15916545,19.8,19.8,19.3,19.35,0.05,228
7,2023-03-10,293727,5490003,19.25,19.25,18.2,18.55,-0.8,363
8,2023-03-13,139753,2594836,18.55,19.0,18.3,18.95,0.4,171
9,2023-03-14,215535,4168407,18.9,19.8,18.7,19.3,0.35,162
10,2023-03-15,120778,2335065,19.3,19.7,19.2,19.35,0.05,94
11,2023-03-16,163738,3075246,19.1,19.2,18.4,18.4,-0.95,287
12,2023-03-17,36010,667089,18.5,18.55,18.45,18.55,0.15,71
13,2023-03-20,131354,2419003,18.45,18.5,18.25,18.4,-0.15,101
14,2023-03-21,48901,908339,18.45,18.75,18.45,18.5,0.1,100
15,2023-03-22,31730,591392,18.5,18.7,18.5,18.6,0.1,31
16,2023-03-23,69040,1290598,18.6,18.85,18.5,18.7,0.1,50
17,2023-03-24,99721,1901941,18.7,19.5,18.7,18.9,0.2,102
18,2023-03-27,47618,901083,18.95,19.1,18.85,18.9,0.0,59
19,2023-03-28,43770,818428,18.8,18.8,18.55,18.55,-0.35,85
20,2023-03-29,17681,328197,18.7,18.7,18.5,18.55,0.0,54
21,2023-03-30,87478,1648752,18.55,19.0,18.55,18.75,0.2,78
22,2023-03-31,73779,1391362,19.05,19.05,18.75,18.75,0.0,55
23,2023-04-06,113489,2133746,18.75,18.95,18.75,18.85,0.1,108
24,2023-04-07,57123,1084102,18.9,19.05,18.85,18.85,0.0,73
25,2023-04-10,59449,1130587,18.7,19.35,18.7,19.25,0.4,93
26,2023-04-11,131483,2499194,19.1,19.2,18.9,18.9,-0.35,175
27,2023-04-12,110522,2089808,19.0,19.0,18.85,18.9,0.0,82
28,2023-04-13,118110,2224928,18.9,19.0,18.7,18.7,-0.2,108
29,2023-04-14,40682,761340,18.7,18.75,18.6,18.7,0.0,80
30,2023-04-17,82070,1525253,18.65,18.7,18.45,18.55,-0.15,248
31,2023-04-18,54587,1013256,18.55,18.7,18.5,18.55,0.0,94
32,2023-04-19,145669,2674073,18.45,18.6,18.05,18.45,-0.1,363
33,2023-04-20,116848,2140636,18.4,18.6,18.15,18.25,-0.2,217
34,2023-04-21,65810,1197929,18.35,18.45,18.05,18.2,-0.05,112
35,2023-04-24,19882,365992,18.2,18.45,18.2,18.45,0.25,86
36,2023-04-25,81174,1487283,18.4,18.5,18.2,18.2,-0.25,141
37,2023-04-26,18015,329293,18.3,18.35,18.25,18.3,0.1,44
38,2023-04-27,19771,362287,18.25,18.4,18.25,18.3,0.0,71
39,2023-04-28,18819,346202,18.3,18.45,18.3,18.4,0.1,42
40,2023-05-02,18951,349320,18.65,18.65,18.3,18.3,-0.1,59
