,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,451505,33903995,75.2,75.5,74.8,75.0,-0.6,468
1,2023-03-02,816829,60493562,75.1,75.6,73.4,73.5,-1.5,885
2,2023-03-03,3323546,239305882,72.1,73.2,71.4,71.9,-1.6,2704
3,2023-03-06,1365543,99658233,72.3,73.5,72.3,73.3,1.4,1053
4,2023-03-07,1374057,101298902,73.9,74.5,73.4,73.4,0.1,1054
5,2023-03-08,1034865,75720687,73.0,73.7,72.7,73.2,-0.2,807
6,2023-03-09,634461,46659697,73.7,74.0,73.1,73.1,-0.1,563
7,2023-03-10,1419965,101560932,72.2,72.3,71.0,71.1,-2.0,1262
8,2023-03-13,1008138,70398306,70.8,70.9,69.1,70.3,-0.8,864
9,2023-03-14,649543,45335776,70.4,70.4,69.3,69.6,-0.7,564
10,2023-03-15,546835,38634067,70.6,71.2,70.0,70.2,0.6,493
11,2023-03-16,622466,43570893,70.2,70.7,69.3,69.7,-0.5,603
12,2023-03-17,403446,28414206,70.7,70.8,70.0,70.7,1.0,379
13,2023-03-20,764859,54939335,71.2,72.5,71.2,71.6,0.9,692
14,2023-03-21,600650,43065191,72.3,72.3,71.0,71.0,-0.6,498
15,2023-03-22,649169,46393619,71.8,72.0,71.0,71.8,0.8,509
16,2023-03-23,642152,46321796,71.4,72.6,71.4,72.5,0.7,539
17,2023-03-24,801941,58441783,72.5,73.3,72.5,73.0,0.5,766
18,2023-03-27,417848,30284095,73.3,73.5,72.0,72.0,-1.0,436
19,2023-03-28,592059,42530985,72.5,73.0,71.2,71.3,-0.7,549
20,2023-03-29,506164,35823063,71.8,71.8,70.2,70.4,-0.9,547
21,2023-03-30,274271,19411217,71.2,71.2,70.4,70.5,0.1,278
22,2023-03-31,354204,25182256,71.1,71.2,70.8,71.1,0.6,331
23,2023-04-06,360723,25653134,72.0,72.0,70.7,70.9,-0.2,311
24,2023-04-07,282505,20106503,71.5,71.5,70.9,71.4,0.5,266
25,2023-04-10,408366,29128919,71.7,71.7,70.9,71.3,-0.1,365
26,2023-04-11,396269,28299244,71.7,71.7,71.0,71.5,0.2,362
27,2023-04-12,666235,47453173,71.6,71.6,70.8,71.3,-0.2,528
28,2023-04-13,839251,59060762,71.1,71.3,69.8,69.9,-1.4,821
29,2023-04-14,656800,45951821,70.2,70.4,69.7,69.8,-0.1,618
30,2023-04-17,1355736,94856749,69.8,71.6,69.0,71.5,1.7,1234
31,2023-04-18,1137702,80341231,71.5,71.5,70.0,70.1,-1.4,1010
32,2023-04-19,661679,46150128,70.1,70.2,69.5,69.5,-0.6,620
33,2023-04-20,1582619,108065427,69.4,69.5,67.6,67.6,-1.9,1474
34,2023-04-21,2178265,143086652,67.6,67.6,64.5,64.5,-3.1,2115
35,2023-04-24,777125,50005455,64.3,64.9,63.7,64.2,-0.3,708
36,2023-04-25,1375879,86539628,64.4,64.4,61.9,62.1,-2.1,1218
37,2023-04-26,755062,46809399,61.8,62.8,61.3,62.7,0.6,660
38,2023-04-27,1064886,66084196,63.0,63.0,61.6,61.6,-1.1,894
39,2023-04-28,693181,43403002,62.1,63.0,61.8,63.0,1.4,523
40,2023-05-02,635717,40613369,63.0,64.7,62.3,64.6,1.6,622
