,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,554465,480167648,861.0,878.0,857.0,857.0,-4.0,1534
1,2023-03-02,795558,667467806,862.0,865.0,828.0,836.0,-21.0,3206
2,2023-03-03,1010077,839691548,843.0,856.0,817.0,817.0,-19.0,2090
3,2023-03-06,856074,706053778,817.0,837.0,806.0,833.0,16.0,1189
4,2023-03-07,514184,424203933,833.0,835.0,818.0,825.0,-8.0,813
5,2023-03-08,428114,351552275,825.0,831.0,816.0,821.0,-4.0,705
6,2023-03-09,548038,450165650,830.0,832.0,817.0,817.0,-4.0,718
7,2023-03-10,548286,441965689,812.0,815.0,802.0,803.0,0.0,1182
8,2023-03-13,881048,694916485,801.0,802.0,781.0,787.0,-16.0,1527
9,2023-03-14,450638,353848777,789.0,795.0,780.0,780.0,-7.0,753
10,2023-03-15,711859,569657647,794.0,812.0,791.0,791.0,11.0,1016
11,2023-03-16,469249,369439795,787.0,800.0,780.0,782.0,-9.0,888
12,2023-03-17,680657,550097316,796.0,818.0,796.0,808.0,26.0,1028
13,2023-03-20,2579901,2232283256,814.0,888.0,814.0,888.0,80.0,3400
14,2023-03-21,3140024,2899985070,904.0,939.0,904.0,918.0,30.0,3570
15,2023-03-22,3068319,2765612506,907.0,922.0,876.0,887.0,-31.0,4640
16,2023-03-23,1888687,1683137732,885.0,910.0,872.0,887.0,0.0,2283
17,2023-03-24,1401923,1255033584,901.0,906.0,879.0,896.0,9.0,1741
18,2023-03-27,1057948,964265545,903.0,920.0,894.0,916.0,20.0,1429
19,2023-03-28,1923079,1781349018,922.0,950.0,912.0,918.0,2.0,2402
20,2023-03-29,983756,909926989,933.0,938.0,916.0,921.0,3.0,1289
21,2023-03-30,1342778,1261686972,932.0,956.0,926.0,927.0,6.0,4221
22,2023-03-31,658823,607071155,938.0,938.0,909.0,918.0,-9.0,1831
23,2023-04-06,519726,472854147,918.0,921.0,895.0,915.0,-3.0,906
24,2023-04-07,367778,337766855,921.0,926.0,913.0,913.0,-2.0,581
25,2023-04-10,604559,561965145,919.0,939.0,919.0,930.0,17.0,945
26,2023-04-11,658630,615108370,938.0,946.0,926.0,928.0,-2.0,1562
27,2023-04-12,959900,902194231,928.0,952.0,921.0,948.0,20.0,1720
28,2023-04-13,647923,608224128,951.0,960.0,925.0,925.0,-23.0,2212
29,2023-04-14,315084,293888723,933.0,937.0,927.0,932.0,7.0,573
30,2023-04-17,290291,272044910,938.0,943.0,932.0,937.0,5.0,509
31,2023-04-18,311768,290145543,940.0,943.0,922.0,928.0,-9.0,689
32,2023-04-19,293361,272999029,926.0,937.0,926.0,929.0,1.0,491
33,2023-04-20,378972,347019114,929.0,929.0,908.0,908.0,-21.0,1080
34,2023-04-21,519089,464874686,910.0,913.0,883.0,896.0,-12.0,1230
35,2023-04-24,278528,249972651,897.0,903.0,888.0,902.0,6.0,452
36,2023-04-25,660096,574334699,905.0,907.0,858.0,865.0,-37.0,1351
37,2023-04-26,469423,403625226,851.0,868.0,850.0,865.0,0.0,819
38,2023-04-27,681934,604807768,873.0,900.0,864.0,888.0,23.0,911
39,2023-04-28,679409,601320110,903.0,907.0,872.0,878.0,-10.0,1152
40,2023-05-02,842574,773026988,884.0,932.0,884.0,925.0,47.0,1402
41,2023-05-03,540377,501742651,920.0,937.0,918.0,925.0,0.0,778
42,2023-05-04,377763,348329163,925.0,935.0,915.0,916.0,-9.0,668
43,2023-05-05,1197602,1124950679,925.0,947.0,922.0,935.0,19.0,1590
44,2023-05-08,742578,691519021,950.0,950.0,926.0,927.0,-8.0,1067
45,2023-05-09,546464,504143974,927.0,931.0,913.0,925.0,-2.0,764
46,2023-05-10,439650,403811399,930.0,930.0,914.0,920.0,-5.0,599
47,2023-05-11,708193,648749557,920.0,922.0,909.0,910.0,-10.0,799
48,2023-05-12,880268,786947855,907.0,907.0,880.0,898.0,-12.0,2451
49,2023-05-15,387432,348028190,905.0,905.0,893.0,894.0,-4.0,677
50,2023-05-16,434423,390050005,902.0,908.0,891.0,892.0,-2.0,984
51,2023-05-17,465408,417902181,892.0,907.0,888.0,903.0,11.0,1576
52,2023-05-18,863914,801901324,907.0,939.0,907.0,923.0,20.0,1538
53,2023-05-19,607820,563363391,930.0,937.0,915.0,929.0,6.0,835
54,2023-05-22,331501,307266427,934.0,939.0,918.0,921.0,-8.0,489
55,2023-05-23,522374,476362050,929.0,929.0,902.0,906.0,-15.0,1055
56,2023-05-24,639186,570316457,907.0,907.0,887.0,893.0,-13.0,1099
57,2023-05-25,1748160,1630520328,902.0,957.0,901.0,930.0,37.0,2414
58,2023-05-26,1723987,1620471716,956.0,980.0,912.0,916.0,-14.0,2953
59,2023-05-29,930520,856880199,943.0,948.0,908.0,909.0,-7.0,1467
60,2023-05-30,2296280,2186225406,925.0,976.0,915.0,967.0,58.0,3383
61,2023-05-31,3508826,3144419136,964.0,964.0,871.0,871.0,-96.0,8941
62,2023-06-01,1966101,1720130894,860.0,887.0,858.0,875.0,4.0,2904
63,2023-06-02,1496562,1333564785,887.0,903.0,876.0,883.0,8.0,2430
64,2023-06-05,1125264,995630237,892.0,898.0,875.0,878.0,-5.0,2354
65,2023-06-06,1112065,963578618,881.0,883.0,860.0,862.0,-16.0,2770
66,2023-06-07,2465420,2193221631,870.0,905.0,870.0,884.0,22.0,3270
67,2023-06-08,2729960,2308938434,878.0,881.0,823.0,831.0,-53.0,6519
68,2023-06-09,1228855,1031487045,841.0,851.0,826.0,840.0,9.0,1863
69,2023-06-12,1773600,1540428509,843.0,883.0,843.0,864.0,24.0,2586
70,2023-06-13,1084396,945288476,870.0,878.0,865.0,873.0,9.0,2573
71,2023-06-14,948751,822344722,864.0,876.0,856.0,872.0,-1.0,1396
72,2023-06-15,1586000,1360245107,882.0,882.0,850.0,855.0,-17.0,2571
73,2023-06-16,2965077,2633995513,866.0,900.0,865.0,887.0,32.0,3610
74,2023-06-19,1252145,1103540587,881.0,891.0,866.0,885.0,-2.0,2017
75,2023-06-20,904585,807409197,886.0,900.0,886.0,890.0,5.0,1404
76,2023-06-21,904794,807696371,895.0,904.0,889.0,890.0,0.0,1155
77,2023-06-26,887106,787154688,886.0,897.0,872.0,891.0,1.0,1055
78,2023-06-27,919925,813484361,897.0,900.0,877.0,877.0,-14.0,1867
79,2023-06-28,1879529,1615257139,880.0,888.0,848.0,849.0,-28.0,7597
80,2023-06-29,1339519,1138203564,857.0,866.0,841.0,852.0,3.0,1984
81,2023-06-30,608016,519537033,852.0,862.0,849.0,860.0,8.0,830
82,2023-07-03,826704,713402723,861.0,878.0,858.0,858.0,-2.0,1232
83,2023-07-04,968290,825330618,866.0,866.0,847.0,848.0,-10.0,1882
84,2023-07-05,695704,592358034,855.0,859.0,844.0,849.0,1.0,1082
85,2023-07-06,771956,653359504,849.0,854.0,844.0,844.0,-5.0,1311
86,2023-07-07,906443,753922374,842.0,842.0,827.0,829.0,-15.0,2282
87,2023-07-10,704404,580597709,843.0,843.0,815.0,819.0,-10.0,1754
88,2023-07-11,1013141,829870253,829.0,831.0,809.0,824.0,5.0,1714
89,2023-07-12,1422971,1156934601,831.0,834.0,805.0,810.0,-14.0,2748
90,2023-07-13,1651901,1376678080,820.0,845.0,820.0,829.0,19.0,2781
91,2023-07-14,2129851,1714378630,837.0,838.0,789.0,794.0,-35.0,6063
92,2023-07-17,1828578,1409527573,797.0,798.0,762.0,767.0,-27.0,4983
93,2023-07-18,1315772,1021609877,770.0,788.0,764.0,782.0,15.0,2247
94,2023-07-19,970879,764816477,783.0,793.0,783.0,786.0,4.0,1714
95,2023-07-20,2336174,1853080253,786.0,816.0,783.0,785.0,-1.0,3179
96,2023-07-21,1750872,1357556903,784.0,789.0,768.0,771.0,-14.0,3349
97,2023-07-24,1348977,1042292356,780.0,791.0,763.0,769.0,-2.0,2321
98,2023-07-25,946099,731603892,780.0,784.0,767.0,771.0,2.0,1532
99,2023-07-26,1408839,1075501203,779.0,782.0,750.0,753.0,-18.0,3253
100,2023-07-27,1029374,782171838,761.0,767.0,752.0,760.0,7.0,1599
101,2023-07-28,1306596,983226320,770.0,770.0,747.0,751.0,-9.0,2943
102,2023-07-31,985031,738098758,758.0,759.0,743.0,746.0,-5.0,1879
103,2023-08-01,1129373,827276887,753.0,753.0,725.0,730.0,-16.0,2890
104,2023-08-02,1833183,1362396027,729.0,760.0,727.0,736.0,6.0,2566
105,2023-08-04,1592688,1158838222,716.0,739.0,715.0,723.0,12.0,2510
106,2023-08-07,2185644,1539925872,724.0,728.0,693.0,704.0,-19.0,3735
107,2023-08-08,1257950,890212283,705.0,722.0,694.0,719.0,15.0,1835
108,2023-08-09,2073157,1558993252,717.0,769.0,710.0,759.0,40.0,3385
109,2023-08-10,1190804,870726869,757.0,757.0,717.0,727.0,-32.0,2185
110,2023-08-11,681951,493940689,736.0,737.0,719.0,723.0,-4.0,1188
111,2023-08-14,618294,447879237,718.0,730.0,715.0,727.0,4.0,910
112,2023-08-15,2147328,1625634765,735.0,772.0,735.0,752.0,25.0,2980
113,2023-08-16,1092223,803591155,741.0,745.0,729.0,733.0,-19.0,2710
114,2023-08-17,3071059,2407643061,760.0,802.0,760.0,778.0,45.0,4183
115,2023-08-18,2449870,1924191052,785.0,798.0,770.0,783.0,5.0,3660
116,2023-08-21,1859741,1489914408,787.0,811.0,781.0,802.0,19.0,2721
117,2023-08-22,1398598,1136380441,809.0,820.0,800.0,817.0,15.0,2398
118,2023-08-23,1206258,991338902,819.0,832.0,806.0,829.0,12.0,2224
119,2023-08-24,1168524,968832242,843.0,843.0,818.0,825.0,-4.0,1855
120,2023-08-25,817793,662454227,814.0,820.0,803.0,808.0,-17.0,1495
121,2023-08-28,1530697,1271232378,811.0,839.0,808.0,834.0,26.0,2275
122,2023-08-29,3211853,2786250018,844.0,884.0,840.0,871.0,37.0,4678
123,2023-08-30,2279935,2010969140,884.0,895.0,865.0,881.0,10.0,3069
124,2023-08-31,1427583,1240373619,888.0,893.0,859.0,865.0,-16.0,6477
125,2023-09-01,1114777,965008601,872.0,874.0,855.0,867.0,2.0,1686
126,2023-09-04,1027279,902242162,871.0,885.0,868.0,879.0,12.0,1412
127,2023-09-05,826013,727524172,886.0,893.0,873.0,877.0,-2.0,1396
128,2023-09-06,650865,568979224,884.0,884.0,868.0,875.0,-2.0,1058
129,2023-09-07,602243,527910063,874.0,886.0,870.0,877.0,2.0,857
130,2023-09-08,691131,595188962,871.0,871.0,852.0,867.0,-10.0,1410
131,2023-09-11,620245,532877058,868.0,872.0,850.0,857.0,-10.0,1081
132,2023-09-12,1048938,918541959,864.0,883.0,850.0,878.0,21.0,1710
133,2023-09-13,1063375,942579527,884.0,893.0,875.0,891.0,13.0,1841
134,2023-09-14,2198076,1995371372,897.0,920.0,888.0,909.0,18.0,3328
135,2023-09-15,1934567,1734016334,909.0,909.0,883.0,901.0,-8.0,5009
136,2023-09-18,493887,442269595,894.0,906.0,890.0,891.0,-10.0,849
137,2023-09-19,867304,764650564,891.0,904.0,870.0,874.0,-17.0,3590
138,2023-09-20,1094904,941086405,874.0,880.0,849.0,853.0,-21.0,3619
139,2023-09-21,2301471,1870863258,845.0,849.0,802.0,812.0,-41.0,9220
140,2023-09-22,873150,710357061,813.0,825.0,795.0,825.0,13.0,1405
141,2023-09-25,500549,416277351,825.0,837.0,824.0,835.0,10.0,846
142,2023-09-26,505140,417195822,837.0,837.0,821.0,827.0,-8.0,760
143,2023-09-27,467293,384739641,826.0,832.0,819.0,823.0,-4.0,653
144,2023-09-28,737950,611338056,826.0,842.0,821.0,823.0,0.0,827
145,2023-10-02,1081404,916946679,833.0,863.0,833.0,840.0,17.0,1394
146,2023-10-03,703900,582153481,850.0,850.0,822.0,825.0,-15.0,1289
147,2023-10-04,412978,339154402,821.0,826.0,815.0,826.0,1.0,716
148,2023-10-05,632215,527689533,835.0,843.0,827.0,838.0,12.0,881
149,2023-10-06,380909,316628647,846.0,846.0,827.0,828.0,-10.0,639
