,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
0,2023-03-01,1015401,53042876,52.8,53.2,52.0,52.1,-0.5,613
1,2023-03-02,496965,25969371,52.1,52.5,52.1,52.1,0.0,405
2,2023-03-03,602633,31541941,52.6,52.7,52.2,52.2,0.1,503
3,2023-03-06,538356,28257362,52.6,52.8,52.3,52.3,0.1,358
4,2023-03-07,661260,34619148,52.3,52.7,52.2,52.7,0.4,454
5,2023-03-08,388268,20500955,52.7,53.0,52.5,53.0,0.3,379
6,2023-03-09,651568,34469110,53.4,53.4,52.6,52.7,-0.3,440
7,2023-03-10,614242,32057498,52.7,52.7,52.0,52.2,-0.5,503
8,2023-03-13,4274499,237409842,54.8,56.4,54.5,56.0,3.8,2808
9,2023-03-14,5023640,283954309,55.8,57.8,55.2,56.9,0.9,3133
10,2023-03-15,3005461,170598135,57.2,57.7,56.0,56.3,-0.6,1870
11,2023-03-16,1588621,88668246,56.3,56.3,55.4,55.6,-0.7,970
12,2023-03-17,1715298,96167941,55.9,56.4,55.8,55.8,0.2,875
13,2023-03-20,1206951,67683784,56.3,56.5,55.9,56.2,0.4,789
14,2023-03-21,1029267,57685015,56.2,56.4,55.9,55.9,-0.3,686
15,2023-03-22,850605,47735188,56.2,56.4,56.0,56.2,0.3,552
16,2023-03-23,839571,46991886,56.0,56.1,55.9,56.0,-0.2,521
17,2023-03-24,1036320,57805428,55.9,56.0,55.6,55.7,-0.3,644
18,2023-03-27,859066,48061547,55.9,56.4,55.7,56.1,0.4,561
19,2023-03-28,1351874,75302242,56.2,56.3,55.5,55.7,-0.4,786
20,2023-03-29,837094,46717281,56.0,56.2,55.5,55.8,0.1,474
21,2023-03-30,710151,39584222,56.0,56.0,55.6,55.7,-0.1,505
22,2023-03-31,782941,43602875,55.8,55.9,55.6,55.8,0.1,445
23,2023-04-06,866947,48341994,56.0,56.2,55.6,55.9,0.1,613
24,2023-04-07,906251,50974543,55.8,56.7,55.7,56.5,0.6,620
25,2023-04-10,867755,49123684,56.5,56.9,56.3,56.5,0.0,622
26,2023-04-11,655138,37023219,56.6,56.8,56.4,56.7,0.2,434
27,2023-04-12,1430175,81732522,56.8,57.5,56.7,57.4,0.7,890
28,2023-04-13,3288926,194251510,58.0,60.5,58.0,58.7,1.3,2352
29,2023-04-14,3482335,208597435,59.6,60.7,59.0,60.2,1.5,2327
30,2023-04-17,1924968,115089814,60.6,60.7,59.4,59.7,-0.5,1850
31,2023-04-18,943118,56265804,59.7,60.1,59.2,59.4,-0.3,804
32,2023-04-19,625602,37044156,59.5,59.7,59.0,59.1,-0.3,836
33,2023-04-20,764323,44948199,59.1,59.4,58.3,58.8,-0.3,635
34,2023-04-21,796778,46494264,59.0,59.0,58.0,58.3,-0.5,754
35,2023-04-24,1019212,60260811,58.5,59.6,58.1,59.5,1.2,783
36,2023-04-25,903068,52927919,59.6,59.9,58.0,58.2,-1.3,850
37,2023-04-26,593706,34411916,57.9,58.3,57.6,58.3,0.1,500
38,2023-04-27,471176,27504172,58.6,58.7,58.0,58.5,0.2,336
39,2023-04-28,657030,38603530,58.7,59.1,58.5,59.0,0.5,454
40,2023-05-02,782812,46361698,59.5,59.5,58.9,59.4,0.4,519
41,2023-05-03,590549,34913708,59.2,59.5,58.8,59.4,0.0,461
42,2023-05-04,2906888,176311825,60.1,61.6,59.5,61.2,1.8,1830
43,2023-05-05,1197836,72451056,61.1,61.2,60.0,60.4,-0.8,840
44,2023-05-08,1535267,94356467,61.2,61.8,60.7,61.4,1.0,1137
45,2023-05-09,833851,50696600,61.4,61.5,60.4,60.5,-0.9,731
46,2023-05-10,557079,33679987,60.7,60.8,60.0,60.6,0.1,479
47,2023-05-11,1069821,64298530,61.0,61.0,59.7,60.3,-0.3,729
48,2023-05-12,576257,34885895,60.3,60.9,60.0,60.7,0.4,381
49,2023-05-15,827069,50403692,61.8,61.8,60.5,60.8,0.1,507
